Date,Y,XAU_USD,Set,Oil,TenbondTHB,NYSE
05-01-2018,20150,1323.5,1793.89,61.8,2.38,13066.4
08-01-2018,20150,1320.04,1799.59,61.59,2.33,13096.6
09-01-2018,20150,1320.63,1795.89,61.89,2.345,13123.8
10-01-2018,20050,1313.28,1803.14,63.31,2.39,13108.2
11-01-2018,20050,1316.89,1795.08,63.34,2.34,13106.6
12-01-2018,20050,1322.82,1810.13,63.5,2.29,13241
16-01-2018,20250,1340.06,1829.09,64.33,2.305,13343.8
17-01-2018,20250,1338.29,1819.13,63.82,2.305,13282.5
18-01-2018,20100,1327.75,1836.35,64,2.36,13341.8
19-01-2018,20150,1327.49,1815.2,63.68,2.375,13343
22-01-2018,20150,1334.88,1819.14,63.5,2.37,13388.3
23-01-2018,20150,1334.45,1830.92,63.85,2.37,13461.9
24-01-2018,20150,1341.45,1831.39,64.25,2.35,13520.1
25-01-2018,20250,1358.48,1843.3,65.65,2.34,13548.9
26-01-2018,20150,1348.36,1819.45,65.18,2.345,13547.3
29-01-2018,20050,1350.07,1835.9,66.01,2.345,13592.8
30-01-2018,19950,1340.67,1834.37,65.39,2.38,13441.2
31-01-2018,19950,1338.87,1820.35,63.68,2.385,13416.8
01-02-2018,20000,1345.4,1833.53,64.53,2.38,13339
02-02-2018,20000,1349.16,1838.98,65.78,2.39,13294.4
05-02-2018,19850,1332.32,1798.42,64.69,2.38,12974.2
06-02-2018,20150,1339.68,1775.42,63.15,2.395,12386.8
07-02-2018,19850,1325.16,1801.94,63.63,2.42,12697
08-02-2018,19800,1318.61,1787.24,61.45,2.425,12701.9
09-02-2018,19900,1318.87,1767.31,60.3,2.455,12364.3
12-02-2018,19850,1315.04,1790,58.77,2.45,12496.4
13-02-2018,19850,1322.29,1804.64,59.24,2.435,12512.3
14-02-2018,19850,1329.53,1805.68,58.88,2.415,12515.5
15-02-2018,20050,1350.78,1799.69,60.55,2.45,12817.2
16-02-2018,20050,1353.29,1804.6,61.28,2.43,12826.9
20-02-2018,20000,1346.74,1811.16,61.51,2.445,12817.1
21-02-2018,19900,1329.82,1812.49,61.38,2.455,12777.4
22-02-2018,19850,1323.93,1801.08,61.17,2.45,12732.8
23-02-2018,19850,1331.8,1792.83,62.44,2.435,12766.1
26-02-2018,19850,1327.56,1811.54,63.47,2.44,12922.2
27-02-2018,19850,1333.13,1842.92,63.85,2.415,12986.9
28-02-2018,19700,1318.53,1828.62,62.7,2.425,12852.1
02-03-2018,19700,1316.51,1821.17,61.2,2.41,12444.6
05-03-2018,19750,1323.75,1812.27,61.37,2.4,12498.5
06-03-2018,19700,1320.36,1812.27,62.43,2.405,12722.3
07-03-2018,19800,1334.5,1797.04,62.13,2.39,12634
08-03-2018,19750,1325.84,1785.44,61.22,2.395,12725.2
09-03-2018,19650,1322.32,1784.88,60.26,2.41,12802.1
12-03-2018,19650,1323.69,1789.16,61.95,2.42,12930.4
13-03-2018,19650,1322.81,1797.8,61.33,2.42,12938.5
14-03-2018,19650,1326.42,1805.22,60.88,2.425,12874.5
15-03-2018,19600,1324.39,1815.12,61,2.415,12788.2
16-03-2018,19500,1317.11,1813,61.24,2.435,12752.7
19-03-2018,19450,1313.94,1812.33,62.3,2.435,12755.5
20-03-2018,19500,1317,1793.62,62.2,2.455,12663.2
21-03-2018,19450,1311.28,1806.92,63.53,2.465,12663.7
22-03-2018,19650,1332.15,1809,65.29,2.455,12574.2
23-03-2018,19800,1329.17,1780.88,64.2,2.435,12413.6
26-03-2018,19900,1347.91,1797.27,65.81,2.445,12327.1
27-03-2018,19950,1353.51,1807.79,65.41,2.45,12466.4
28-03-2018,19900,1345.74,1797.84,64.65,2.45,12325.3
29-03-2018,19700,1325.41,1783.72,64.7,2.46,12356.2
02-04-2018,19650,1326.2,1774.72,64.84,2.44,12432.9
03-04-2018,19800,1340.69,1773.7,62.82,2.44,12274.3
04-04-2018,19700,1332.82,1767.46,63.53,2.445,12218.9
05-04-2018,19700,1333.02,1735.74,63.63,2.45,12512.4
09-04-2018,19750,1333.14,1737.08,62.03,2.44,12412.9
10-04-2018,19750,1336.87,1757,63.31,2.435,12380.6
11-04-2018,19800,1339.94,1763.31,65.42,2.435,12509.4
12-04-2018,19950,1352.7,1764.2,66.69,2.43,12559
17-04-2018,19900,1345.65,1766.82,66.4,2.43,12680.4
18-04-2018,19900,1347.5,1761.83,66.69,2.45,12737.1
19-04-2018,19950,1349.33,1778.2,68.73,2.46,12714.6
20-04-2018,19900,1346.06,1797.31,68.22,2.445,12670.9
23-04-2018,19850,1335.81,1800.78,68.05,2.445,12618.1
24-04-2018,19850,1324.71,1796.5,68.78,2.48,12659.9
25-04-2018,19800,1330.12,1781.28,67.64,2.47,12491.4
26-04-2018,19800,1322.39,1780.01,67.89,2.5,12539.6
27-04-2018,19800,1317.57,1777.38,68.08,2.49,12567.7
30-04-2018,19750,1322.81,1782.1,68.04,2.46,12615.4
02-05-2018,19650,1304.38,1777.27,67.34,2.475,12486.1
03-05-2018,19700,1305.18,1786.55,67.57,2.52,12395.5
04-05-2018,19700,1312.3,1786.87,68.31,2.495,12335.4
07-05-2018,19800,1315.03,1785.65,69.69,2.495,12493.4
08-05-2018,19850,1313.57,1780.49,69.93,2.51,12498.2
09-05-2018,19900,1314.46,1761.19,69.97,2.61,12565.2
10-05-2018,20000,1312.12,1762.33,71.15,2.61,12660.2
11-05-2018,19950,1321.57,1749.94,71.39,2.58,12748.9
14-05-2018,19950,1318.56,1770.32,70.5,2.555,12791.9
15-05-2018,19850,1313.09,1773.41,71.22,2.57,12711.9
16-05-2018,19700,1290.32,1757.9,71.14,2.62,12710.6
17-05-2018,19650,1291.13,1752.24,71.62,2.64,12741.5
18-05-2018,19650,1291.35,1752.57,71.64,2.67,12735.1
21-05-2018,19700,1290.9,1761.04,71.5,2.71,12771.6
22-05-2018,19650,1292.85,1769.23,72.62,2.77,12832.2
23-05-2018,19650,1291.5,1756.2,71.93,2.755,12701.6
24-05-2018,19700,1294.06,1747.17,71.76,2.7,12715.3
25-05-2018,19750,1304.44,1735.95,70.53,2.73,12646.6
30-05-2018,19800,1299.02,1717.5,66.7,2.67,12514.3
31-05-2018,19750,1301.51,1730.02,68.1,2.685,12606.2
01-06-2018,19750,1298.98,1726.85,66.96,2.65,12596.7
04-06-2018,19650,1293.16,1718.92,65.65,2.63,12620.8
05-06-2018,19600,1292.34,1722.38,64.93,2.635,12673.9
06-06-2018,19650,1297.15,1737.23,65.43,2.58,12696.5
07-06-2018,19600,1296.41,1743.63,65.03,2.58,12797.9
08-06-2018,19700,1297.32,1735.78,65.95,2.59,12778.2
11-06-2018,19750,1299.17,1723.8,65.5,2.56,12845.1
12-06-2018,19750,1300.09,1725.91,66.03,2.57,12861.7
13-06-2018,19750,1295.47,1726.47,65.94,2.59,12856.1
14-06-2018,19750,1299.85,1714.52,66.49,2.595,12812.1
15-06-2018,19950,1302.15,1706.52,66.82,2.61,12727.4
18-06-2018,19850,1279.16,1694.24,64.22,2.61,12660.7
19-06-2018,19850,1278.41,1667.47,65.7,2.66,12708.6
20-06-2018,19800,1274.75,1647.22,64.93,2.65,12676.4
21-06-2018,19750,1268.58,1663.63,64.9,2.68,12620.4
22-06-2018,19800,1267.7,1641.58,65.14,2.67,12653.3
25-06-2018,19850,1272.66,1641.02,67.55,2.665,12585
26-06-2018,19800,1265.72,1615.79,67.23,2.64,12501.3
27-06-2018,19650,1258.21,1631.39,69.46,2.61,12528.4
28-06-2018,19650,1251.91,1623.67,70.7,2.58,12412.2
29-06-2018,19650,1247.74,1604.51,71.66,2.605,12537.2
02-07-2018,19650,1253.5,1597.01,72,2.62,12430.7
03-07-2018,19600,1242.21,1607.2,71.75,2.61,12542.3
05-07-2018,19750,1256.9,1626.78,71.68,2.58,12553.8
06-07-2018,19750,1257.97,1598.76,70.86,2.6,12578.9
09-07-2018,19750,1255.12,1626.11,71.59,2.6,12712.3
10-07-2018,19750,1257.69,1629.01,72.19,2.63,12795.5
11-07-2018,19750,1255.81,1631.63,72.67,2.6,12738
12-07-2018,19700,1242.06,1634.73,69.21,2.66,12746.7
13-07-2018,19650,1247.51,1645.33,69.38,2.635,12744.8
16-07-2018,19650,1241.76,1638.35,69.52,2.63,12758.5
17-07-2018,19600,1240.83,1624.68,67.11,2.63,12731.5
18-07-2018,19450,1227.73,1632.17,66.72,2.615,12786.3
19-07-2018,19400,1227.42,1641.22,67.96,2.66,12786.4
20-07-2018,19350,1223.49,1651.36,68.03,2.66,12778.2
23-07-2018,19500,1231.28,1672.11,66.59,2.67,12788.5
24-07-2018,19450,1225.06,1684.2,66.68,2.64,12836.6
25-07-2018,19400,1224.31,1678.63,67.43,2.63,12836.4
26-07-2018,19400,1231.31,1700.53,68.05,2.6,12929.8
31-07-2018,19300,1221.73,1704.04,68.83,2.63,12903.4
01-08-2018,19250,1224,1705.48,67.34,2.6,12949.9
02-08-2018,19200,1215.25,1716.33,66.63,2.645,12818.6
03-08-2018,19150,1208.01,1708.19,67.69,2.65,12893.9
06-08-2018,19200,1214.1,1718,67.55,2.64,12939.8
07-08-2018,19150,1207.67,1701.01,67.89,2.64,13011.3
08-08-2018,19150,1210.7,1709.16,68.26,2.65,12995.9
09-08-2018,19150,1213.89,1722.69,65.95,2.62,12983.2
10-08-2018,19150,1212.56,1718.5,66.06,2.6,12868.1
14-08-2018,18950,1194.17,1692.77,66.75,2.61,12792
15-08-2018,18900,1194.5,1688.64,65.92,2.62,12752.5
16-08-2018,18550,1175.73,1673.33,64.35,2.625,12784.8
17-08-2018,18600,1173.72,1688.01,64.85,2.63,12839.7
20-08-2018,18700,1183.71,1698.97,65.21,2.615,12930.1
21-08-2018,18600,1190.59,1703.82,65.44,2.63,12998
22-08-2018,18550,1196.68,1695.94,65.72,2.62,13007.6
23-08-2018,18600,1195.83,1705.63,67.72,2.62,12978.6
24-08-2018,18500,1185.32,1701.31,67.58,2.63,12968.8
27-08-2018,18700,1206.92,1710.04,68.2,2.635,13043.4
28-08-2018,18650,1211.45,1723.96,68.6,2.62,13125.3
29-08-2018,18650,1201.28,1721.36,68.23,2.64,13098.9
30-08-2018,18700,1206.32,1726.28,69.37,2.64,13094.8
31-08-2018,18700,1200.34,1714.48,69.64,2.645,13007.4
04-09-2018,18650,1201.29,1722.56,69.49,2.645,12976
05-09-2018,18600,1191.18,1709.26,69.09,2.67,12944
06-09-2018,18650,1197.19,1685.38,68.34,2.66,12960.2
07-09-2018,18700,1200.03,1687.95,67.66,2.65,12898.4
10-09-2018,18650,1195.12,1686.78,67.64,2.64,12952.1
11-09-2018,18600,1195.73,1690.65,67.41,2.675,12896.8
12-09-2018,18600,1198.93,1672.04,69.61,2.725,12952.3
13-09-2018,18650,1207.3,1691.04,70.02,2.71,13022.6
14-09-2018,18650,1201.76,1724.83,68.63,2.71,13042.4
17-09-2018,18550,1193.18,1717.99,68.7,2.72,13059.2
18-09-2018,18550,1202.14,1718.49,68.58,2.7,13044.9
19-09-2018,18550,1197.84,1749.63,69.46,2.74,13105.1
20-09-2018,18550,1204.16,1757.42,70.98,2.72,13183.7
21-09-2018,18600,1207.52,1758.8,69.99,2.7,13243.4
24-09-2018,18450,1198.56,1751.29,70.75,2.71,13235.2
25-09-2018,18450,1198.84,1753.66,71.94,2.71,13203.9
26-09-2018,18500,1201.23,1752.52,71.91,2.69,13164.8
27-09-2018,18450,1194.8,1751.7,71.86,2.69,13112
28-09-2018,18250,1183.21,1757.6,72.02,2.68,13071.4
01-10-2018,18250,1192.55,1762.3,73.07,2.68,13146.3
02-10-2018,18250,1189.2,1757.33,75.12,2.71,13108.7
03-10-2018,18500,1203.39,1753.79,74.95,2.69,13146.7
04-10-2018,18500,1197.35,1735.74,76.05,2.68,13089.2
05-10-2018,18600,1199.41,1726.41,74.5,2.735,13043.5
08-10-2018,18650,1203.14,1719.71,74.4,2.78,12955.7
09-10-2018,18600,1189.01,1699.99,74.14,2.8,12970.2
10-10-2018,18550,1189.59,1709.34,74.65,2.775,12952.1
11-10-2018,18650,1195.01,1679.27,72.54,2.75,12574.6
12-10-2018,18850,1224.17,1690.28,70.89,2.73,12485.2
16-10-2018,18950,1227.12,1697.56,71.54,2.75,12425.7
17-10-2018,18900,1224.08,1708.09,72.07,2.74,12612.2
18-10-2018,18900,1222.35,1692.15,69.94,2.75,12570.7
19-10-2018,18950,1225.66,1680.12,68.76,2.775,12469.7
22-10-2018,18950,1228.61,1669.82,69.6,2.78,12474.1
24-10-2018,19150,1231.06,1641.61,66.32,2.8,12274.4
25-10-2018,19250,1234.59,1605.91,66.47,2.8,12023.5
26-10-2018,19250,1232.24,1637.48,67.1,2.81,12006.8
29-10-2018,19350,1234.16,1632.26,67.66,2.8,12084.5
30-10-2018,19350,1230.17,1638.83,66.81,2.785,11961.6
31-10-2018,19250,1223,1651.07,66.41,2.81,12198.6
01-11-2018,19100,1215.2,1672.14,65.03,2.785,12208.1
02-11-2018,19200,1234.04,1675.09,63.66,2.76,12410.7
05-11-2018,19200,1233.36,1670.46,63.02,2.75,12364.4
06-11-2018,19250,1231.66,1677.45,62.84,2.75,12414
07-11-2018,19200,1227.24,1673.65,61.87,2.75,12564.8
08-11-2018,19100,1225.99,1685.29,61.82,2.75,12646.4
09-11-2018,19100,1223.88,1675.84,60.92,2.74,12566.3
12-11-2018,19000,1209.46,1672.85,60.85,2.75,12517.7
13-11-2018,18900,1200.96,1645.42,59.03,2.72,12358.9
14-11-2018,18800,1202.26,1655.09,55.49,2.71,12398.9
15-11-2018,18850,1210.87,1656.6,56.24,2.73,12215.2
16-11-2018,19000,1213.02,1640.47,56.78,2.72,12329.4
19-11-2018,19050,1221.76,1634.1,57.03,2.72,12388.1
20-11-2018,19050,1224.37,1631.81,57.51,2.665,12158
21-11-2018,19100,1221.55,1603.73,53.52,2.66,12108.7
23-11-2018,19200,1227.33,1607.11,54.8,2.635,12034.7
26-11-2018,19150,1224,1621.99,50.71,2.63,12111.2
27-11-2018,19150,1222.65,1630.08,51.72,2.65,12135.4
28-11-2018,19050,1214.64,1636.59,52.3,2.67,12225.7
29-11-2018,19050,1221.43,1646.62,50.48,2.69,12385
30-11-2018,19100,1223.97,1640.7,51.31,2.64,12373
03-12-2018,19100,1223.12,1662.15,51.93,2.64,12602.9
04-12-2018,19150,1231.35,1674.53,53.31,2.64,12555
06-12-2018,19300,1237.87,1653.09,53.15,2.58,12043.4
07-12-2018,19250,1238.32,1656.11,51.98,2.56,12156.8
11-12-2018,19350,1244.53,1646.87,51.1,2.55,11982.8
12-12-2018,19350,1243.25,1642.42,52.14,2.61,11983
13-12-2018,19300,1246.02,1638.96,51.43,2.645,11976.3
14-12-2018,19300,1242.41,1613.23,53.04,2.62,11845.4
17-12-2018,19250,1237.25,1612.87,51.52,2.62,11716.1
18-12-2018,19350,1246.01,1594.1,49.46,2.61,11594.1
19-12-2018,19350,1249.67,1582.58,46.31,2.57,11540.2
20-12-2018,19350,1243.7,1594.86,47.77,2.5,11338.4
21-12-2018,19450,1260.1,1588.99,46.53,2.51,11199.3
24-12-2018,19500,1259.09,1589.69,45.74,2.46,10976.2
26-12-2018,19600,1270.33,1556.95,43.07,2.41,10801.5
27-12-2018,19600,1266.89,1582.22,46.87,2.41,11081.9
28-12-2018,19650,1275.22,1550.87,45.73,2.44,11343.9
02-01-2019,19650,1281.62,1567.09,46.12,2.51,11238.8
03-01-2019,19700,1285.12,1571.48,46.56,2.38,11345.7
04-01-2019,19700,1294.06,1559.63,47.17,2.385,11304.4
07-01-2019,19550,1285.78,1584.74,48.61,2.49,11539.4
08-01-2019,19550,1289.13,1594.07,49.09,2.52,11681.9
09-01-2019,19500,1285.36,1604.21,50.16,2.6,11746.7
10-01-2019,19550,1293.11,1590.07,52.5,2.56,11731.5
11-01-2019,19550,1286.72,1591.21,52.61,2.55,11806.8
14-01-2019,19550,1287.16,1592.58,52.03,2.525,11783.5
15-01-2019,19550,1291.76,1587.17,51.08,2.52,11798
16-01-2019,19500,1289.13,1581.37,52.29,2.485,11885
17-01-2019,19400,1293.99,1578.14,52.6,2.475,11873.8
18-01-2019,19400,1292.18,1585.07,52.53,2.5,12070.9
22-01-2019,19300,1279.73,1587.82,53.95,2.47,12075.4
23-01-2019,19350,1285.34,1601.72,53.28,2.465,12044.5
24-01-2019,19300,1282.74,1619.12,52.76,2.42,12006.2
25-01-2019,19250,1280.94,1625.59,53.45,2.42,12106.4
28-01-2019,19450,1303.49,1627.71,53.91,2.44,12040.7
29-01-2019,19500,1303.53,1623,52.37,2.445,12080.4
30-01-2019,19550,1312.27,1626.55,53.54,2.42,12130
31-01-2019,19550,1320.18,1640.34,54.44,2.43,12223
01-02-2019,19600,1320.95,1644.61,54.44,2.41,12312.3
04-02-2019,19500,1317.55,1655.42,55.6,2.41,12315.5
05-02-2019,19500,1311.75,1653.53,55.13,2.43,12409
06-02-2019,19500,1315.03,1655.14,54.05,2.425,12405.4
07-02-2019,19400,1305.87,1659.94,54.26,2.4,12345.5
08-02-2019,19400,1310.14,1647.63,52.96,2.405,12252.9
11-02-2019,19550,1314.22,1644.75,53.04,2.44,12304.8
12-02-2019,19450,1308.55,1637.48,52.78,2.46,12366.3
13-02-2019,19450,1310.88,1649.09,53.71,2.445,12462.9
14-02-2019,19500,1306.16,1658.41,54.31,2.45,12422.2
15-02-2019,19500,1312.98,1651.1,54.86,2.45,12503.5
20-02-2019,19800,1341.25,1639.16,56.39,2.495,12627.6
21-02-2019,19750,1338.89,1646.96,57.66,2.47,12644
22-02-2019,19650,1323.52,1645.33,57.35,2.51,12654.4
25-02-2019,19700,1328.57,1665.3,57.62,2.5,12746.4
26-02-2019,19700,1327.44,1665.89,55.9,2.495,12685.3
27-02-2019,19750,1328.91,1663.92,56.35,2.48,12680.9
28-02-2019,19700,1320.18,1666.33,57.43,2.495,12671.2
01-03-2019,19700,1312.81,1655.27,57.6,2.51,12698.2
04-03-2019,19550,1293.62,1641.32,56.15,2.555,12729
05-03-2019,19500,1286.67,1633.51,56.93,2.56,12638.2
06-03-2019,19400,1287.62,1636.68,56.65,2.57,12622.5
07-03-2019,19450,1286.71,1624.76,56.57,2.54,12513.5
08-03-2019,19400,1285.91,1631.69,56.74,2.52,12364.7
11-03-2019,19500,1298.7,1633.45,56.43,2.52,12429.9
12-03-2019,19450,1293.71,1631.88,57.1,2.54,12576.8
13-03-2019,19550,1302.01,1626.42,57.4,2.53,12621.7
14-03-2019,19550,1309.61,1642.36,58.65,2.535,12668.8
15-03-2019,19500,1295.74,1636.82,58.82,2.56,12679.1
18-03-2019,19500,1301.64,1628.85,58.75,2.545,12732.3
19-03-2019,19600,1303.45,1617.87,59.31,2.55,12826.1
20-03-2019,19600,1305.61,1631.44,59.29,2.59,12749.6
21-03-2019,19750,1312.64,1631.79,60.25,2.49,12659
22-03-2019,19700,1309.14,1636.69,60.09,2.5,12709.3
25-03-2019,19700,1313.05,1632.03,59.24,2.42,12526.5
26-03-2019,19750,1321.51,1626.89,59.22,2.45,12598.5
27-03-2019,19800,1315.81,1632.27,60.16,2.43,12635.2
28-03-2019,19800,1309.85,1626.6,59.61,2.41,12601.2
29-03-2019,19500,1290.14,1639.31,59.67,2.465,12691.8
01-04-2019,19450,1291.33,1645.37,60.36,2.5,12775.8
02-04-2019,19400,1287.55,1650.54,61.92,2.54,12840.4
03-04-2019,19450,1292.21,1653.08,62.7,2.5,12819.1
04-04-2019,19450,1289.95,1649.39,62.56,2.495,12833.3
05-04-2019,19450,1292.46,1646.03,62.23,2.48,12889.4
09-04-2019,19600,1297.24,1650.55,64.4,2.45,12892
10-04-2019,19650,1303.96,1659.29,64.2,2.455,12867.3
11-04-2019,19650,1307.95,1661.57,64.51,2.45,12892.6
12-04-2019,19550,1292.3,1658,63.81,2.46,12955.7
17-04-2019,19300,1276.86,1665.68,64.46,2.51,12984.3
18-04-2019,19250,1273.38,1674.74,63.85,2.49,12912.2
22-04-2019,19350,1275.83,1677.83,64.07,2.48,12900.4
23-04-2019,19300,1275.26,1674.82,65.75,2.49,12916.7
24-04-2019,19300,1272.31,1674.43,66.13,2.49,12993.9
25-04-2019,19400,1275.6,1673.25,65.85,2.47,12907.1
26-04-2019,19400,1277.42,1673.28,65.25,2.48,12923.7
29-04-2019,19450,1286.4,1665.57,62.98,2.455,12992.7
30-04-2019,19400,1279.98,1668.02,63.5,2.48,13027.5
02-05-2019,19350,1276.81,1677,63.7,2.475,12939
03-05-2019,19300,1270.61,1676.57,61.63,2.505,12977.3
07-05-2019,19400,1281.55,1669.38,62.15,2.46,12883.1
08-05-2019,19450,1284.16,1662.05,61.58,2.455,12767
09-05-2019,19350,1280.49,1653.12,62.13,2.47,12673.6
10-05-2019,19300,1284.36,1654.26,61.74,2.47,12702.1
13-05-2019,19300,1286.56,1648.09,61.8,2.475,12617.2
14-05-2019,19450,1300.11,1631.52,61.06,2.45,12561
15-05-2019,19350,1297.17,1636.83,61.56,2.46,12559.7
16-05-2019,19350,1296.75,1623.33,62.33,2.44,12676
17-05-2019,19300,1286.5,1618.99,63.3,2.47,12652.4
21-05-2019,19300,1277.95,1608.82,63.3,2.47,12668.3
22-05-2019,19300,1274.61,1616.55,63.04,2.48,12682.5
23-05-2019,19300,1273.8,1622.21,61.35,2.455,12569.3
24-05-2019,19400,1283.4,1604.67,58.3,2.425,12595.5
28-05-2019,19400,1285.59,1627.86,59.01,2.43,12597.7
29-05-2019,19350,1279.71,1631.29,59.29,2.415,12398.2
30-05-2019,19300,1279.71,1619.26,59.21,2.415,12402.5
31-05-2019,19400,1288.35,1620.58,56.67,2.38,12280.8
04-06-2019,19650,1325.05,1624.65,53,2.3,12341.8
05-06-2019,19700,1325.5,1647.52,53.01,2.315,12607.4
06-06-2019,19750,1332.36,1648.54,51.8,2.255,12631.1
07-06-2019,19750,1335.6,1656.84,53.24,2.24,12725.4
10-06-2019,19750,1335.96,1661.72,54.4,2.26,12821.5
11-06-2019,19750,1328.26,1667.55,53.6,2.25,12867.2
12-06-2019,19700,1326.78,1669.08,53.3,2.25,12797.9
13-06-2019,19750,1334,1669.53,51.31,2.18,12816.4
14-06-2019,19850,1341.55,1673.55,52.44,2.155,12808.9
17-06-2019,19850,1341.91,1674.26,52.71,2.16,12789.7
18-06-2019,19900,1340.09,1667.3,52.15,2.17,12837.5
19-06-2019,19900,1346.56,1693.85,54.3,2.18,12924.3
20-06-2019,20250,1360.36,1711.37,54.38,2.18,12954.1
21-06-2019,20450,1388.22,1722.6,57.3,2.16,13068.4
24-06-2019,20450,1401.35,1722.64,57.8,2.21,13047.2
25-06-2019,20650,1419.17,1716.05,57.8,2.16,13020
26-06-2019,20650,1423.91,1717.19,58.86,2.17,12936.6
27-06-2019,20500,1409.56,1726.77,59.3,2.17,12912.1
28-06-2019,20650,1409.56,1731.89,59.28,2.165,12965.5
01-07-2019,20250,1392.83,1744.13,59.14,2.19,13049.7
02-07-2019,20250,1383.4,1738.84,59.23,2.13,13127.7
03-07-2019,20600,1419.95,1733.51,56.59,2.05,13152.5
05-07-2019,20600,1415.81,1725.45,57.51,2.005,13231.8
08-07-2019,20350,1399.95,1727.1,57.89,2.05,13210.9
09-07-2019,20350,1395.3,1728.46,57.69,1.995,13147.2
10-07-2019,20350,1397.8,1726.73,58.45,2.02,13138
11-07-2019,20600,1419.4,1745.85,60.5,1.99,13173.3
12-07-2019,20500,1403.85,1744.73,60.5,2,13199.9
15-07-2019,20650,1415.9,1733.77,60.36,2,13234.8
17-07-2019,20600,1406.41,1726.04,57.65,1.99,13195.2
18-07-2019,20750,1426.9,1714.75,56.72,1.99,13109.3
19-07-2019,21000,1446.38,1734.38,55.84,1.975,13168.7
22-07-2019,20800,1425.15,1733.24,56.2,1.94,13112
23-07-2019,20750,1425.15,1730.7,56.28,1.995,13109.9
24-07-2019,20800,1417.26,1727.81,57.26,1.985,13172.5
25-07-2019,20850,1426.6,1727.13,56,1.96,13234.9
26-07-2019,20800,1414.59,1729.26,56.05,1.92,13169.3
30-07-2019,20800,1426.71,1718.55,57.07,1.895,13222.8
31-07-2019,20800,1430.91,1704.04,58.42,1.885,13187.2
01-08-2019,20600,1411.21,1706.56,57.96,1.9,13066.6
02-08-2019,20900,1445.66,1680.52,54.83,1.82,12920.8
05-08-2019,21050,1440.6,1675.02,55.36,1.77,12839.5
06-08-2019,21350,1464.2,1652.72,54.8,1.72,12497.3
07-08-2019,21550,1474.25,1672.52,53.37,1.72,12627.6
08-08-2019,21800,1501.95,1670.93,52.24,1.58,12633
09-08-2019,21850,1501.4,1672.22,52.72,1.48,12828.8
13-08-2019,22050,1510.61,1642.82,54.68,1.51,12589.8
14-08-2019,21900,1501.38,1634.72,56.73,1.525,12641.3
15-08-2019,22150,1516.74,1605,54.92,1.46,12386.2
16-08-2019,22200,1524,1608.98,54.61,1.41,12442.2
19-08-2019,22050,1511,1639.42,54.95,1.5,12687.8
20-08-2019,21850,1495.55,1642.82,56.13,1.535,12687.9
21-08-2019,21950,1507.7,1628.55,55.78,1.55,12691.8
22-08-2019,21900,1502.1,1628.1,55.7,1.54,12724.2
23-08-2019,21850,1499.55,1637.7,55.16,1.59,12643.9
