Date_Y,Y,Date_Copper,Copper,Date_Rhodium,Rhodium,Date_SP,SP,Date_DJI_Date,DJI_Date,Date_Set,Set,Date_GBP_THB,GBP_THB,Date_USD_THB,USD_THB,Date_EURUSD,EURUSD,Oil_Date,Oil,Date_USATen,USATen
08-07-2023,31750,27-07-2023,3.91,21-07-2023,4040,21-07-2023,4550.16,21-07-2023,35274.32,14-07-2023,2043.15,26-07-2023,44.48,26-07-2023,34.49,26-07-2023,1.1053,27-07-2023,78.9,28-07-2023,4.014
08-05-2023,31750,26-07-2023,3.93,20-07-2023,4140,20-07-2023,4554.38,20-07-2023,35091.98,13-07-2023,2032.56,25-07-2023,44.32,25-07-2023,34.53,25-07-2023,1.1065,26-07-2023,79.34,27-07-2023,3.877
08-04-2023,31700,25-07-2023,3.85,19-07-2023,4240,19-07-2023,4563.87,19-07-2023,34991.21,07-12-2023,2044.24,24-07-2023,44.27,24-07-2023,34.43,24-07-2023,1.1127,25-07-2023,78.85,26-07-2023,3.898
08-03-2023,31600,24-07-2023,3.82,18-07-2023,4340,18-07-2023,4521.78,18-07-2023,34597.08,07-11-2023,2046.56,21-07-2023,44.02,21-07-2023,34.2,21-07-2023,1.1133,24-07-2023,77.01,25-07-2023,3.876
08-02-2023,31600,21-07-2023,3.83,17-07-2023,4340,17-07-2023,4508.86,17-07-2023,34499.74,07-10-2023,2030.3,20-07-2023,44.05,20-07-2023,34.04,20-07-2023,1.12,21-07-2023,75.7,24-07-2023,3.847
08-01-2023,31750,20-07-2023,3.82,14-07-2023,4340,14-07-2023,4514.61,14-07-2023,34425.33,07-07-2023,2012.25,19-07-2023,44.45,19-07-2023,34.07,19-07-2023,1.1227,20-07-2023,75.35,21-07-2023,3.85
31-07-2023,31700,19-07-2023,3.83,13-07-2023,4340,13-07-2023,4491.5,13-07-2023,34412.31,07-06-2023,2042.56,18-07-2023,45.26,18-07-2023,34.61,18-07-2023,1.1237,19-07-2023,75.84,20-07-2023,3.754
28-07-2023,31750,18-07-2023,3.84,07-12-2023,4290,07-12-2023,4467.69,07-12-2023,34395.28,07-05-2023,2053.79,17-07-2023,45.34,17-07-2023,34.65,17-07-2023,1.1235,18-07-2023,74.18,19-07-2023,3.789
27-07-2023,31900,17-07-2023,3.93,07-11-2023,3990,07-11-2023,4415.55,07-11-2023,34056.94,07-04-2023,2041.08,14-07-2023,45.35,14-07-2023,34.52,14-07-2023,1.1227,17-07-2023,75.02,18-07-2023,3.805
26-07-2023,31950,14-07-2023,3.95,07-10-2023,3990,07-10-2023,4394.23,07-10-2023,33705.68,07-03-2023,2046.5,13-07-2023,45.03,13-07-2023,34.67,13-07-2023,1.1131,14-07-2023,77.16,17-07-2023,3.815
25-07-2023,31950,13-07-2023,3.85,07-07-2023,3990,07-07-2023,4404.54,07-07-2023,33837.07,30-06-2023,2019.01,07-12-2023,44.98,12-07-2023,34.78,12-07-2023,1.1008,13-07-2023,75.85,14-07-2023,3.777
24-07-2023,31900,07-12-2023,3.77,07-06-2023,3990,07-06-2023,4422.62,07-06-2023,34171.39,29-06-2023,1990.16,07-11-2023,45.14,11-07-2023,35.11,11-07-2023,1.1,07-12-2023,74.83,13-07-2023,3.859
21-07-2023,31850,07-11-2023,3.79,07-05-2023,3990,07-05-2023,4442.04,07-05-2023,34344.72,28-06-2023,2011.13,07-10-2023,45.14,10-07-2023,35.16,10-07-2023,1.0971,07-11-2023,73.19,12-07-2023,3.962
20-07-2023,31750,07-10-2023,3.78,07-04-2023,3990,07-03-2023,4450.48,07-03-2023,34369.78,27-06-2023,2018.71,07-07-2023,44.82,07-07-2023,35.19,07-07-2023,1.0887,07-10-2023,73.86,11-07-2023,4
19-07-2023,31850,07-07-2023,3.74,07-03-2023,3990,30-06-2023,4422.44,30-06-2023,34269.92,26-06-2023,2036.12,07-06-2023,44.46,06-07-2023,34.99,06-07-2023,1.0858,07-07-2023,71.89,10-07-2023,4.062
18-07-2023,31850,07-06-2023,3.76,30-06-2023,4490,29-06-2023,4374.94,29-06-2023,33854.57,23-06-2023,2034.14,07-05-2023,44.37,05-07-2023,34.9,05-07-2023,1.0878,07-06-2023,71.8,07-07-2023,4.031
17-07-2023,31950,07-05-2023,3.79,29-06-2023,4890,28-06-2023,4367.48,28-06-2023,33881.38,22-06-2023,2062.04,07-04-2023,44.47,04-07-2023,35.03,04-07-2023,1.0911,07-05-2023,70.15,06-07-2023,3.938
14-07-2023,32050,07-04-2023,3.79,28-06-2023,4990,27-06-2023,4337.36,27-06-2023,33739.03,21-06-2023,2073.05,07-03-2023,44.76,03-07-2023,35.31,03-07-2023,1.0911,07-04-2023,70.08,05-07-2023,3.841
13-07-2023,31950,07-03-2023,3.77,27-06-2023,5190,26-06-2023,4344.84,26-06-2023,33730.79,20-06-2023,2089.2,30-06-2023,44.97,30-06-2023,35.64,30-06-2023,1.0864,07-03-2023,70.45,04-07-2023,3.854
07-12-2023,31800,30-06-2023,3.7,26-06-2023,5440,23-06-2023,4354.17,23-06-2023,33835.66,19-06-2023,2103.45,29-06-2023,44.97,29-06-2023,35.57,29-06-2023,1.0914,30-06-2023,69.82,03-07-2023,3.845
07-11-2023,31850,29-06-2023,3.73,23-06-2023,5490,22-06-2023,4355.4,22-06-2023,33900.47,16-06-2023,2113.98,28-06-2023,44.94,28-06-2023,35.24,28-06-2023,1.0961,29-06-2023,69.25,30-06-2023,3.838
07-10-2023,31950,28-06-2023,3.79,22-06-2023,5590,21-06-2023,4380.01,21-06-2023,33990.56,15-06-2023,2106.53,27-06-2023,44.74,27-06-2023,35.19,27-06-2023,1.091,28-06-2023,68.01,29-06-2023,3.714
07-08-2023,31900,27-06-2023,3.8,21-06-2023,5940,20-06-2023,4396.11,20-06-2023,34206.66,14-06-2023,2115.54,26-06-2023,44.78,26-06-2023,35.24,26-06-2023,1.0897,27-06-2023,69.49,28-06-2023,3.762
07-07-2023,31800,26-06-2023,3.82,20-06-2023,6090,16-06-2023,4440.95,16-06-2023,34464.02,13-06-2023,2094.39,23-06-2023,44.75,23-06-2023,35.13,23-06-2023,1.0957,26-06-2023,69.84,27-06-2023,3.719
07-06-2023,31750,23-06-2023,3.9,19-06-2023,6090,15-06-2023,4365.33,15-06-2023,33945.98,06-12-2023,2090,22-06-2023,44.42,22-06-2023,34.81,22-06-2023,1.0986,23-06-2023,69.53,26-06-2023,3.721
07-05-2023,31800,22-06-2023,3.9,16-06-2023,6090,14-06-2023,4366.29,14-06-2023,34044.7,06-09-2023,2102.36,21-06-2023,44.48,21-06-2023,34.84,21-06-2023,1.0916,22-06-2023,72.43,23-06-2023,3.787
07-04-2023,31850,21-06-2023,3.89,15-06-2023,6090,13-06-2023,4352.61,13-06-2023,34111.08,06-08-2023,2063.56,20-06-2023,44.45,20-06-2023,34.76,20-06-2023,1.0921,21-06-2023,70.9,22-06-2023,3.727
07-03-2023,31850,20-06-2023,3.89,14-06-2023,6090,06-12-2023,4308.32,06-12-2023,33906.8,06-07-2023,2058.93,19-06-2023,44.46,19-06-2023,34.69,19-06-2023,1.0942,20-06-2023,71.45,21-06-2023,3.732
30-06-2023,32050,19-06-2023,3.87,13-06-2023,6090,06-09-2023,4304.88,06-09-2023,33852.44,06-06-2023,2069.61,16-06-2023,44.22,16-06-2023,34.61,16-06-2023,1.0944,19-06-2023,71.47,20-06-2023,3.824
29-06-2023,32050,18-06-2023,3.89,06-12-2023,6190,06-08-2023,4268.69,06-08-2023,33656.98,06-02-2023,2052.36,15-06-2023,43.95,15-06-2023,34.69,15-06-2023,1.083,18-06-2023,71.59,19-06-2023,3.76
28-06-2023,32000,16-06-2023,3.89,06-09-2023,6190,06-07-2023,4285.47,06-07-2023,33562.47,06-01-2023,2061.31,14-06-2023,43.74,14-06-2023,34.64,14-06-2023,1.0792,16-06-2023,70.55,16-06-2023,3.718
27-06-2023,32050,15-06-2023,3.87,06-08-2023,6190,06-06-2023,4271.34,06-06-2023,33547.67,31-05-2023,2048.29,13-06-2023,43.33,13-06-2023,34.64,13-06-2023,1.0755,15-06-2023,68.7,15-06-2023,3.79
26-06-2023,32000,14-06-2023,3.83,06-07-2023,6290,06-05-2023,4282.99,06-05-2023,33771.13,30-05-2023,2077.17,06-12-2023,43.49,12-06-2023,34.6,12-06-2023,1.0751,14-06-2023,69.35,14-06-2023,3.821
23-06-2023,31800,13-06-2023,3.75,06-06-2023,6390,06-02-2023,4241.01,06-02-2023,33187.58,29-05-2023,2065.94,06-09-2023,43.49,09-06-2023,34.63,09-06-2023,1.0782,13-06-2023,67.31,13-06-2023,3.74
22-06-2023,31800,06-12-2023,3.77,06-05-2023,6390,06-01-2023,4183.03,06-01-2023,32929.85,26-05-2023,2062.85,06-08-2023,43.33,08-06-2023,34.82,08-06-2023,1.0699,06-12-2023,70.27,12-06-2023,3.745
21-06-2023,31900,06-09-2023,3.79,06-02-2023,6590,31-05-2023,4190.74,31-05-2023,32948.71,25-05-2023,2069.57,06-07-2023,43.21,07-06-2023,34.79,07-06-2023,1.0695,06-09-2023,70.94,09-06-2023,3.724
20-06-2023,32000,06-08-2023,3.75,06-01-2023,6890,30-05-2023,4226.71,30-05-2023,33103.65,24-05-2023,2061.94,06-06-2023,43.25,06-06-2023,34.8,06-06-2023,1.0714,06-08-2023,72.47,08-06-2023,3.789
19-06-2023,32050,06-07-2023,3.77,31-05-2023,6890,26-05-2023,4156.16,26-05-2023,32795.5,23-05-2023,2060.24,06-05-2023,43.29,05-06-2023,34.77,05-06-2023,1.0712,06-07-2023,71.56,07-06-2023,3.668
16-06-2023,32000,06-06-2023,3.76,30-05-2023,6890,25-05-2023,4155.71,25-05-2023,32854.26,22-05-2023,2028.44,06-02-2023,43.33,02-06-2023,34.58,02-06-2023,1.0762,06-06-2023,71.99,06-06-2023,3.685
15-06-2023,31850,06-05-2023,3.73,26-05-2023,6890,24-05-2023,4132.96,24-05-2023,33021.76,19-05-2023,2062.46,06-01-2023,43.14,01-06-2023,34.72,01-06-2023,1.069,06-05-2023,75.03,05-06-2023,3.706
14-06-2023,31850,06-02-2023,3.71,25-05-2023,6890,23-05-2023,4176.8,23-05-2023,33190.6,18-05-2023,2063.87,31-05-2023,43.1,31-05-2023,34.71,31-05-2023,1.0736,06-02-2023,70.21,02-06-2023,3.606
13-06-2023,32000,06-01-2023,3.67,24-05-2023,6990,22-05-2023,4190.78,22-05-2023,33408.54,17-05-2023,2080.24,30-05-2023,42.89,30-05-2023,34.72,30-05-2023,1.0707,06-01-2023,67.6,01-06-2023,3.639
06-12-2023,32050,31-05-2023,3.66,23-05-2023,6990,19-05-2023,4204.15,19-05-2023,33582.95,16-05-2023,2080.94,29-05-2023,42.91,29-05-2023,34.76,29-05-2023,1.0726,31-05-2023,69.62,31-05-2023,3.694
06-10-2023,32050,30-05-2023,3.68,22-05-2023,6990,18-05-2023,4157.68,18-05-2023,33374.56,15-05-2023,2122.8,26-05-2023,42.76,26-05-2023,34.71,26-05-2023,1.0722,30-05-2023,73.23,30-05-2023,3.765
06-09-2023,32100,29-05-2023,3.67,19-05-2023,6890,17-05-2023,4122.85,17-05-2023,33092.48,05-12-2023,2111.34,25-05-2023,42.84,25-05-2023,34.65,25-05-2023,1.075,29-05-2023,73.22,29-05-2023,3.821
06-08-2023,32100,28-05-2023,3.67,18-05-2023,6890,16-05-2023,4127.95,16-05-2023,33275.37,05-11-2023,2122.9,24-05-2023,42.96,24-05-2023,34.61,24-05-2023,1.0775,28-05-2023,73.11,28-05-2023,3.817
06-07-2023,32200,26-05-2023,3.59,17-05-2023,6990,15-05-2023,4126.65,15-05-2023,33321.21,05-10-2023,2112.03,23-05-2023,42.87,23-05-2023,34.47,23-05-2023,1.0812,26-05-2023,71.89,26-05-2023,3.817
06-06-2023,32150,25-05-2023,3.56,16-05-2023,7290,05-12-2023,4138.54,05-12-2023,33370.58,05-09-2023,2113.93,22-05-2023,42.7,22-05-2023,34.37,22-05-2023,1.0814,25-05-2023,74.21,25-05-2023,3.74
06-05-2023,32050,24-05-2023,3.64,15-05-2023,7490,05-11-2023,4132.24,05-11-2023,33383.89,05-08-2023,2085.19,19-05-2023,42.72,19-05-2023,34.42,19-05-2023,1.0771,24-05-2023,73.77,24-05-2023,3.701
06-03-2023,32100,23-05-2023,3.68,05-12-2023,7440,05-10-2023,4143.74,05-10-2023,33707.2,05-03-2023,2055.01,18-05-2023,42.77,18-05-2023,34.27,18-05-2023,1.084,23-05-2023,72.1,23-05-2023,3.717
06-02-2023,32250,22-05-2023,3.73,05-11-2023,7390,05-09-2023,4124.25,05-09-2023,33589.85,05-02-2023,2065.68,17-05-2023,42.6,17-05-2023,34.06,17-05-2023,1.0862,22-05-2023,71.7,22-05-2023,3.669
06-01-2023,32150,19-05-2023,3.7,05-10-2023,7590,05-08-2023,4136.98,05-08-2023,33715.15,28-04-2023,2071.26,16-05-2023,42.33,16-05-2023,33.79,16-05-2023,1.0874,19-05-2023,71.94,19-05-2023,3.649
31-05-2023,32050,18-05-2023,3.75,05-09-2023,7840,05-05-2023,4084.73,05-05-2023,33248.55,27-04-2023,2077.18,15-05-2023,42.27,15-05-2023,33.93,15-05-2023,1.0856,18-05-2023,72.75,18-05-2023,3.562
30-05-2023,31850,17-05-2023,3.66,05-05-2023,7840,05-04-2023,4082.55,05-04-2023,33347.78,26-04-2023,2084.78,05-12-2023,42.34,12-05-2023,33.85,12-05-2023,1.0916,17-05-2023,70.6,17-05-2023,3.547
29-05-2023,32000,16-05-2023,3.74,05-04-2023,7940,05-03-2023,4122.25,05-03-2023,33726.64,25-04-2023,2100.4,05-11-2023,42.5,11-05-2023,33.65,11-05-2023,1.0981,16-05-2023,71.32,16-05-2023,3.507
26-05-2023,31900,15-05-2023,3.72,05-03-2023,8040,05-02-2023,4164.1,05-02-2023,34017.62,24-04-2023,2096.01,05-10-2023,42.56,10-05-2023,33.72,10-05-2023,1.0961,15-05-2023,70.04,15-05-2023,3.464
25-05-2023,32100,05-12-2023,3.7,05-02-2023,8490,05-01-2023,4166.79,05-01-2023,34116.81,21-04-2023,2109.74,05-09-2023,42.76,09-05-2023,33.87,09-05-2023,1.1006,05-12-2023,71.42,12-05-2023,3.382
24-05-2023,32200,05-11-2023,3.85,05-01-2023,8840,28-04-2023,4129.63,28-04-2023,33797.43,20-04-2023,2133.12,05-08-2023,42.84,08-05-2023,33.9,08-05-2023,1.1033,05-11-2023,72.77,11-05-2023,3.436
23-05-2023,32050,05-10-2023,3.9,28-04-2023,8840,27-04-2023,4075.29,27-04-2023,33381.66,19-04-2023,2143.89,05-05-2023,42.47,05-05-2023,33.79,05-05-2023,1.1012,05-10-2023,73.58,10-05-2023,3.519
22-05-2023,32100,05-09-2023,3.92,27-04-2023,8640,26-04-2023,4087.78,26-04-2023,33596.34,18-04-2023,2162.93,05-04-2023,42.62,04-05-2023,33.93,04-05-2023,1.106,05-09-2023,72.84,09-05-2023,3.515
19-05-2023,31900,05-08-2023,3.89,26-04-2023,8390,25-04-2023,4126.43,25-04-2023,33828.34,17-04-2023,2152.44,05-03-2023,42.49,03-05-2023,34.12,03-05-2023,1.0999,05-08-2023,71.35,08-05-2023,3.448
18-05-2023,32050,05-05-2023,3.86,25-04-2023,7990,24-04-2023,4132.07,24-04-2023,33805.04,04-12-2023,2161.75,05-02-2023,42.78,02-05-2023,34.23,02-05-2023,1.0973,05-05-2023,68.7,05-05-2023,3.386
17-05-2023,32150,05-04-2023,3.86,24-04-2023,7890,21-04-2023,4132.14,21-04-2023,33793.6,04-11-2023,2159.37,05-01-2023,42.89,01-05-2023,34.13,01-05-2023,1.1035,05-04-2023,68.16,04-05-2023,3.403
16-05-2023,32250,05-03-2023,3.87,21-04-2023,7890,20-04-2023,4130.48,20-04-2023,33740.6,04-10-2023,2129.02,28-04-2023,42.64,28-04-2023,34.15,28-04-2023,1.1028,05-03-2023,71.56,03-05-2023,3.431
15-05-2023,32200,05-02-2023,3.94,20-04-2023,7890,19-04-2023,4139.33,19-04-2023,33889.83,04-07-2023,2121.68,27-04-2023,42.57,27-04-2023,34.15,27-04-2023,1.1042,05-02-2023,75.76,02-05-2023,3.566
05-12-2023,32250,05-01-2023,3.9,19-04-2023,7890,18-04-2023,4164.26,18-04-2023,33965.16,04-05-2023,2152.02,26-04-2023,42.7,26-04-2023,34.4,26-04-2023,1.0972,05-01-2023,76.66,01-05-2023,3.45
05-11-2023,32300,28-04-2023,3.89,18-04-2023,7890,17-04-2023,4137.17,17-04-2023,33930.46,04-04-2023,2163.55,25-04-2023,42.88,25-04-2023,34.36,25-04-2023,1.1046,28-04-2023,74.91,28-04-2023,3.522
05-10-2023,32300,27-04-2023,3.86,17-04-2023,7490,14-04-2023,4140.11,14-04-2023,33981.71,04-03-2023,2180.38,24-04-2023,42.75,24-04-2023,34.39,24-04-2023,1.0991,27-04-2023,74.38,27-04-2023,3.443
05-09-2023,32250,26-04-2023,3.87,14-04-2023,7490,13-04-2023,4100.04,13-04-2023,33668.97,31-03-2023,2171.44,21-04-2023,42.7,21-04-2023,34.33,21-04-2023,1.097,26-04-2023,77.08,26-04-2023,3.418
05-08-2023,32350,25-04-2023,3.97,13-04-2023,7490,04-12-2023,4121.72,04-12-2023,33764.21,30-03-2023,2175.98,20-04-2023,42.87,20-04-2023,34.44,20-04-2023,1.0956,25-04-2023,78.74,25-04-2023,3.481
05-06-2023,32250,24-04-2023,3.99,04-12-2023,7790,04-11-2023,4110.29,04-11-2023,33586.75,29-03-2023,2175.14,19-04-2023,42.62,19-04-2023,34.28,19-04-2023,1.0972,24-04-2023,77.97,24-04-2023,3.572
05-05-2023,32550,21-04-2023,4.03,04-11-2023,7990,04-10-2023,4085.2,04-10-2023,33425.25,28-03-2023,2161.11,18-04-2023,42.69,18-04-2023,34.5,18-04-2023,1.0924,21-04-2023,77.13,21-04-2023,3.534
05-04-2023,32550,20-04-2023,4.08,04-06-2023,7890,04-06-2023,4081.15,04-06-2023,33420.96,27-03-2023,2154.15,17-04-2023,42.51,17-04-2023,34.29,17-04-2023,1.099,20-04-2023,78.87,20-04-2023,3.591
05-03-2023,32350,19-04-2023,4.09,04-05-2023,7340,04-05-2023,4094.5,04-05-2023,33394.6,24-03-2023,2157.33,14-04-2023,42.56,14-04-2023,34,14-04-2023,1.1043,19-04-2023,80.92,19-04-2023,3.589
05-02-2023,32050,18-04-2023,4.08,04-04-2023,7290,04-04-2023,4128.03,04-04-2023,33594.79,23-03-2023,2135.42,13-04-2023,42.62,13-04-2023,34.13,13-04-2023,1.0992,18-04-2023,81,18-04-2023,3.6
05-01-2023,32050,17-04-2023,4.11,04-03-2023,7290,04-03-2023,4102.2,04-03-2023,33245.78,22-03-2023,2137.77,04-12-2023,42.59,12-04-2023,34.28,12-04-2023,1.0913,17-04-2023,82.48,17-04-2023,3.53
28-04-2023,32050,14-04-2023,4.13,31-03-2023,7890,31-03-2023,4056.18,31-03-2023,32901.96,21-03-2023,2106.02,04-11-2023,42.56,11-04-2023,34.38,11-04-2023,1.0863,14-04-2023,82.4,14-04-2023,3.447
27-04-2023,32150,13-04-2023,4.07,30-03-2023,8190,30-03-2023,4046.74,30-03-2023,32807.43,20-03-2023,2101.44,04-10-2023,42.44,10-04-2023,34.16,10-04-2023,1.0901,13-04-2023,83.22,13-04-2023,3.389
26-04-2023,32350,04-12-2023,4.03,29-03-2023,8340,29-03-2023,3999.53,29-03-2023,32566.54,17-03-2023,2107.81,04-07-2023,42.42,07-04-2023,34.09,07-04-2023,1.0923,04-12-2023,81.44,12-04-2023,3.428
25-04-2023,32350,04-11-2023,3.99,28-03-2023,8340,28-03-2023,3974.13,28-03-2023,32434.85,16-03-2023,2083.16,04-06-2023,42.27,06-04-2023,33.94,06-04-2023,1.0903,04-11-2023,79.88,11-04-2023,3.419
24-04-2023,32300,04-10-2023,4.02,27-03-2023,8340,27-03-2023,3982.93,27-03-2023,32276.72,15-03-2023,2075.73,04-05-2023,42.57,05-04-2023,34.04,05-04-2023,1.0953,04-10-2023,80.5,10-04-2023,3.372
21-04-2023,32450,04-06-2023,3.98,24-03-2023,8290,24-03-2023,3939.21,24-03-2023,32038.22,14-03-2023,2100.21,04-04-2023,42.47,04-04-2023,34.22,04-04-2023,1.0901,04-06-2023,80.37,07-04-2023,3.305
20-04-2023,32350,04-05-2023,3.97,23-03-2023,8290,23-03-2023,3959.21,23-03-2023,32101.49,13-03-2023,2139.76,04-03-2023,42.15,03-04-2023,34.16,03-04-2023,1.0847,04-05-2023,81.01,06-04-2023,3.307
19-04-2023,32500,04-04-2023,4.05,22-03-2023,8290,22-03-2023,4002.04,22-03-2023,32570.19,03-10-2023,2152,31-03-2023,42.28,31-03-2023,34.13,31-03-2023,1.0906,04-04-2023,80.44,05-04-2023,3.348
18-04-2023,32500,04-03-2023,4.09,21-03-2023,8690,21-03-2023,3975.89,21-03-2023,32420.71,03-09-2023,2168.64,30-03-2023,42.11,30-03-2023,34.18,30-03-2023,1.0844,04-03-2023,80.1,04-04-2023,3.417
17-04-2023,32500,31-03-2023,4.11,20-03-2023,8990,20-03-2023,3917.47,20-03-2023,31872.33,03-08-2023,2155.19,29-03-2023,42.29,29-03-2023,34.26,29-03-2023,1.0844,31-03-2023,74.37,03-04-2023,3.524
14-04-2023,32750,30-03-2023,4.08,17-03-2023,8990,17-03-2023,3958.69,17-03-2023,32217.32,03-07-2023,2169.94,28-03-2023,42.29,28-03-2023,34.43,28-03-2023,1.0797,30-03-2023,72.98,31-03-2023,3.553
13-04-2023,32450,29-03-2023,4.08,16-03-2023,9290,16-03-2023,3878.93,16-03-2023,31827.65,03-03-2023,2171.57,27-03-2023,41.79,27-03-2023,34.22,27-03-2023,1.0767,29-03-2023,73.61,30-03-2023,3.57
04-12-2023,32500,28-03-2023,4.1,15-03-2023,9290,15-03-2023,3876.74,15-03-2023,31759.87,03-02-2023,2173.46,24-03-2023,41.82,24-03-2023,33.99,24-03-2023,1.0829,28-03-2023,72.86,29-03-2023,3.573
04-11-2023,32350,27-03-2023,4.08,14-03-2023,9290,14-03-2023,3894.01,14-03-2023,32055.29,03-01-2023,2181.14,23-03-2023,42.03,23-03-2023,34.28,23-03-2023,1.0856,27-03-2023,69.42,28-03-2023,3.53
04-10-2023,32300,24-03-2023,4.1,13-03-2023,9290,13-03-2023,3835.12,13-03-2023,31819.93,28-02-2023,2193.64,22-03-2023,42.1,22-03-2023,34.43,22-03-2023,1.0768,24-03-2023,69.51,27-03-2023,3.4
04-08-2023,32350,23-03-2023,4.04,03-10-2023,9690,03-10-2023,3912.77,03-10-2023,32185.14,27-02-2023,2192.17,21-03-2023,41.84,21-03-2023,34.08,21-03-2023,1.0721,23-03-2023,69.95,24-03-2023,3.417
04-07-2023,32300,22-03-2023,4,03-09-2023,9690,03-09-2023,3998.66,03-09-2023,32876.83,24-02-2023,2221.28,20-03-2023,41.65,20-03-2023,34.09,20-03-2023,1.0697,22-03-2023,69.48,23-03-2023,3.451
04-06-2023,32250,21-03-2023,3.96,03-08-2023,9840,03-08-2023,3987.55,03-08-2023,32872.08,23-02-2023,2227.35,17-03-2023,41.72,17-03-2023,34.45,17-03-2023,1.0609,21-03-2023,67.62,22-03-2023,3.606
04-05-2023,32350,20-03-2023,3.91,03-07-2023,10090,03-07-2023,4048.26,03-07-2023,33428.31,22-02-2023,2239.49,16-03-2023,41.8,16-03-2023,34.64,16-03-2023,1.0577,20-03-2023,66.62,21-03-2023,3.496
04-04-2023,32000,17-03-2023,3.88,03-06-2023,10090,03-06-2023,4055.15,03-06-2023,33425.32,21-02-2023,2233.39,15-03-2023,42.05,15-03-2023,34.58,15-03-2023,1.0733,17-03-2023,68.26,20-03-2023,3.468
04-03-2023,31750,16-03-2023,3.88,03-03-2023,9840,03-03-2023,3998.02,03-03-2023,33076.33,20-02-2023,2229.21,14-03-2023,42.05,14-03-2023,34.52,14-03-2023,1.0731,16-03-2023,68.22,17-03-2023,3.568
04-01-2023,31800,15-03-2023,4.01,03-02-2023,9390,03-02-2023,3938.68,03-02-2023,32780.97,17-02-2023,2227.16,13-03-2023,41.92,13-03-2023,34.76,13-03-2023,1.0647,15-03-2023,71.56,16-03-2023,3.451
31-03-2023,31850,14-03-2023,4.04,03-01-2023,9390,03-01-2023,3963.34,03-01-2023,32656.37,16-02-2023,2225.77,03-10-2023,41.77,10-03-2023,34.98,10-03-2023,1.058,14-03-2023,74.7,15-03-2023,3.697
30-03-2023,31700,13-03-2023,4.01,28-02-2023,10190,28-02-2023,3977.19,28-02-2023,32873.47,15-02-2023,2218.23,03-09-2023,41.54,09-03-2023,35.05,09-03-2023,1.0545,13-03-2023,76.6,14-03-2023,3.562
29-03-2023,31800,03-10-2023,4.01,27-02-2023,10690,27-02-2023,3992.36,27-02-2023,32906.16,14-02-2023,2238.32,03-08-2023,41.51,08-03-2023,35.1,08-03-2023,1.0549,03-10-2023,75.65,13-03-2023,3.75
28-03-2023,31800,03-09-2023,4.03,24-02-2023,11140,24-02-2023,3973.24,24-02-2023,32999.19,13-02-2023,2225.02,03-07-2023,41.47,07-03-2023,34.47,07-03-2023,1.0681,03-09-2023,76.5,10-03-2023,3.901
27-03-2023,31950,03-08-2023,3.97,23-02-2023,11440,23-02-2023,4018.6,23-02-2023,33175.39,02-10-2023,2232.94,03-06-2023,41.52,06-03-2023,34.54,06-03-2023,1.0619,03-08-2023,77.32,09-03-2023,3.98
24-03-2023,32000,03-07-2023,4.08,22-02-2023,11540,22-02-2023,4001.83,22-02-2023,33169.33,02-09-2023,2237.66,03-03-2023,41.6,03-03-2023,34.82,03-03-2023,1.0598,03-07-2023,80.5,08-03-2023,3.981
23-03-2023,31750,03-06-2023,4.07,21-02-2023,11540,21-02-2023,4052.35,21-02-2023,33699.69,02-08-2023,2256.68,03-02-2023,41.76,02-03-2023,34.71,02-03-2023,1.0668,03-06-2023,79.92,07-03-2023,3.967
22-03-2023,31650,03-03-2023,4.07,20-02-2023,11540,17-02-2023,4077.39,17-02-2023,33677.01,02-07-2023,2257.76,03-01-2023,42.35,01-03-2023,35.23,01-03-2023,1.0576,03-03-2023,77.89,06-03-2023,3.965
21-03-2023,31800,03-02-2023,4.17,17-02-2023,11540,16-02-2023,4114.75,16-02-2023,33992.09,02-06-2023,2261.61,28-02-2023,42.24,28-02-2023,35.01,28-02-2023,1.0605,03-02-2023,77.74,03-03-2023,4.068
20-03-2023,31600,03-01-2023,4.07,16-02-2023,12090,15-02-2023,4119.5,15-02-2023,34008.63,02-03-2023,2258.91,27-02-2023,41.77,27-02-2023,34.96,27-02-2023,1.0541,03-01-2023,76.85,02-03-2023,3.994
17-03-2023,31150,28-02-2023,4.01,15-02-2023,12090,14-02-2023,4126.7,14-02-2023,34194.09,02-02-2023,2266.46,24-02-2023,41.69,24-02-2023,34.69,24-02-2023,1.0597,28-02-2023,75.76,01-03-2023,3.938
16-03-2023,31100,27-02-2023,3.96,14-02-2023,12090,13-02-2023,4096.62,13-02-2023,33887.39,02-01-2023,2247.99,23-02-2023,41.73,23-02-2023,34.62,23-02-2023,1.0603,27-02-2023,76.42,28-02-2023,3.924
15-03-2023,31000,24-02-2023,4.06,13-02-2023,12090,02-10-2023,4068.92,02-10-2023,33671.54,31-01-2023,2258.6,22-02-2023,41.92,22-02-2023,34.6,22-02-2023,1.0648,24-02-2023,75.6,27-02-2023,3.934
14-03-2023,31000,23-02-2023,4.18,02-10-2023,12090,02-09-2023,4144.25,02-09-2023,34105.61,30-01-2023,2261.13,21-02-2023,41.41,21-02-2023,34.39,21-02-2023,1.0686,23-02-2023,73.92,24-02-2023,3.885
