Date_Y,Y,Date_DJI,DJI,Date_Set,Set,Date_GBP_THB,GBP_THB,Date_EURUSD,EURUSD,Date_Oil,Oil,Date_USATen,USATen,Date_XAG,XAG
13-06-2023,32000,22-05-2023,33408.54,17-05-2023,2080.24,30-05-2023,42.89,30-05-2023,1.0707,31-05-2023,69.62,06-01-2023,3.639,30-05-2023,23.1723
12-06-2023,32050,19-05-2023,33582.95,16-05-2023,2080.94,29-05-2023,42.91,29-05-2023,1.0726,30-05-2023,73.23,31-05-2023,3.694,29-05-2023,23.25
10-06-2023,32050,18-05-2023,33374.56,15-05-2023,2122.8,26-05-2023,42.76,26-05-2023,1.0722,29-05-2023,73.22,30-05-2023,3.765,26-05-2023,22.7351
09-06-2023,32100,17-05-2023,33092.48,12-05-2023,2111.34,25-05-2023,42.84,25-05-2023,1.075,28-05-2023,73.11,29-05-2023,3.821,25-05-2023,23.081
08-06-2023,32100,16-05-2023,33275.37,11-05-2023,2122.9,24-05-2023,42.96,24-05-2023,1.0775,26-05-2023,71.89,28-05-2023,3.817,24-05-2023,23.4533
07-06-2023,32200,15-05-2023,33321.21,10-05-2023,2112.03,23-05-2023,42.87,23-05-2023,1.0812,25-05-2023,74.21,26-05-2023,3.817,23-05-2023,23.6668
06-06-2023,32150,12-05-2023,33370.58,09-05-2023,2113.93,22-05-2023,42.7,22-05-2023,1.0814,24-05-2023,73.77,25-05-2023,3.74,22-05-2023,23.8571
05-06-2023,32050,11-05-2023,33383.89,08-05-2023,2085.19,19-05-2023,42.72,19-05-2023,1.0771,23-05-2023,72.1,24-05-2023,3.701,19-05-2023,23.4699
03-06-2023,32100,10-05-2023,33707.2,03-05-2023,2055.01,18-05-2023,42.77,18-05-2023,1.084,22-05-2023,71.7,23-05-2023,3.717,18-05-2023,23.69
02-06-2023,32250,09-05-2023,33589.85,02-05-2023,2065.68,17-05-2023,42.6,17-05-2023,1.0862,19-05-2023,71.94,22-05-2023,3.669,17-05-2023,23.7367
01-06-2023,32150,08-05-2023,33715.15,28-04-2023,2071.26,16-05-2023,42.33,16-05-2023,1.0874,18-05-2023,72.75,19-05-2023,3.649,16-05-2023,24.143
31-05-2023,32050,05-05-2023,33248.55,27-04-2023,2077.18,15-05-2023,42.27,15-05-2023,1.0856,17-05-2023,70.6,18-05-2023,3.562,15-05-2023,23.915
30-05-2023,31850,04-05-2023,33347.78,26-04-2023,2084.78,12-05-2023,42.34,05-12-2023,1.0916,16-05-2023,71.32,17-05-2023,3.547,12-05-2023,24.1504
29-05-2023,32000,03-05-2023,33726.64,25-04-2023,2100.4,11-05-2023,42.5,05-11-2023,1.0981,15-05-2023,70.04,16-05-2023,3.507,11-05-2023,25.4813
26-05-2023,31900,02-05-2023,34017.62,24-04-2023,2096.01,10-05-2023,42.56,05-10-2023,1.0961,12-05-2023,71.42,15-05-2023,3.464,10-05-2023,25.5982
25-05-2023,32100,01-05-2023,34116.81,21-04-2023,2109.74,09-05-2023,42.76,05-09-2023,1.1006,11-05-2023,72.77,05-12-2023,3.382,09-05-2023,25.5243
24-05-2023,32200,28-04-2023,33797.43,20-04-2023,2133.12,08-05-2023,42.84,05-08-2023,1.1033,10-05-2023,73.58,05-11-2023,3.436,08-05-2023,25.6755
23-05-2023,32050,27-04-2023,33381.66,19-04-2023,2143.89,05-05-2023,42.47,05-05-2023,1.1012,09-05-2023,72.84,05-10-2023,3.519,05-05-2023,26.0173
22-05-2023,32100,26-04-2023,33596.34,18-04-2023,2162.93,04-05-2023,42.62,05-04-2023,1.106,08-05-2023,71.35,05-09-2023,3.515,04-05-2023,25.5392
19-05-2023,31900,25-04-2023,33828.34,17-04-2023,2152.44,03-05-2023,42.49,05-03-2023,1.0999,05-05-2023,68.7,05-08-2023,3.448,03-05-2023,25.3852
18-05-2023,32050,24-04-2023,33805.04,12-04-2023,2161.75,02-05-2023,42.78,05-02-2023,1.0973,04-05-2023,68.16,05-05-2023,3.386,02-05-2023,24.9602
17-05-2023,32150,21-04-2023,33793.6,11-04-2023,2159.37,01-05-2023,42.89,05-01-2023,1.1035,03-05-2023,71.56,05-04-2023,3.403,01-05-2023,25.1623
16-05-2023,32250,20-04-2023,33740.6,10-04-2023,2129.02,28-04-2023,42.64,28-04-2023,1.1028,02-05-2023,75.76,05-03-2023,3.431,28-04-2023,24.8654
15-05-2023,32200,19-04-2023,33889.83,07-04-2023,2121.68,27-04-2023,42.57,27-04-2023,1.1042,01-05-2023,76.66,05-02-2023,3.566,27-04-2023,24.8839
12-05-2023,32250,18-04-2023,33965.16,05-04-2023,2152.02,26-04-2023,42.7,26-04-2023,1.0972,28-04-2023,74.91,05-01-2023,3.45,26-04-2023,24.9555
11-05-2023,32300,17-04-2023,33930.46,04-04-2023,2163.55,25-04-2023,42.88,25-04-2023,1.1046,27-04-2023,74.38,28-04-2023,3.522,25-04-2023,25.1165
10-05-2023,32300,14-04-2023,33981.71,03-04-2023,2180.38,24-04-2023,42.75,24-04-2023,1.0991,26-04-2023,77.08,27-04-2023,3.443,24-04-2023,25.0671
09-05-2023,32250,13-04-2023,33668.97,31-03-2023,2171.44,21-04-2023,42.7,21-04-2023,1.097,25-04-2023,78.74,26-04-2023,3.418,21-04-2023,25.2416
08-05-2023,32350,12-04-2023,33764.21,30-03-2023,2175.98,20-04-2023,42.87,20-04-2023,1.0956,24-04-2023,77.97,25-04-2023,3.481,20-04-2023,25.2446
06-05-2023,32250,11-04-2023,33586.75,29-03-2023,2175.14,19-04-2023,42.62,19-04-2023,1.0972,21-04-2023,77.13,24-04-2023,3.572,19-04-2023,25.2066
05-05-2023,32550,10-04-2023,33425.25,28-03-2023,2161.11,18-04-2023,42.69,18-04-2023,1.0924,20-04-2023,78.87,21-04-2023,3.534,18-04-2023,25.07
04-05-2023,32550,06-04-2023,33420.96,27-03-2023,2154.15,17-04-2023,42.51,17-04-2023,1.099,19-04-2023,80.92,20-04-2023,3.591,17-04-2023,25.3093
03-05-2023,32350,05-04-2023,33394.6,24-03-2023,2157.33,14-04-2023,42.56,14-04-2023,1.1043,18-04-2023,81,19-04-2023,3.589,14-04-2023,25.8036
02-05-2023,32050,04-04-2023,33594.79,23-03-2023,2135.42,13-04-2023,42.62,13-04-2023,1.0992,17-04-2023,82.48,18-04-2023,3.6,13-04-2023,25.4902
01-05-2023,32050,03-04-2023,33245.78,22-03-2023,2137.77,12-04-2023,42.59,04-12-2023,1.0913,14-04-2023,82.4,17-04-2023,3.53,12-04-2023,25.1232
28-04-2023,32050,31-03-2023,32901.96,21-03-2023,2106.02,11-04-2023,42.56,04-11-2023,1.0863,13-04-2023,83.22,14-04-2023,3.447,11-04-2023,24.9144
27-04-2023,32150,30-03-2023,32807.43,20-03-2023,2101.44,10-04-2023,42.44,04-10-2023,1.0901,12-04-2023,81.44,13-04-2023,3.389,10-04-2023,24.9035
26-04-2023,32350,29-03-2023,32566.54,17-03-2023,2107.81,07-04-2023,42.42,04-07-2023,1.0923,11-04-2023,79.88,04-12-2023,3.428,06-04-2023,24.9928
25-04-2023,32350,28-03-2023,32434.85,16-03-2023,2083.16,06-04-2023,42.27,04-06-2023,1.0903,10-04-2023,80.5,04-11-2023,3.419,05-04-2023,24.9909
24-04-2023,32300,27-03-2023,32276.72,15-03-2023,2075.73,05-04-2023,42.57,04-05-2023,1.0953,06-04-2023,80.37,04-10-2023,3.372,04-04-2023,23.985
21-04-2023,32450,24-03-2023,32038.22,14-03-2023,2100.21,04-04-2023,42.47,04-04-2023,1.0901,05-04-2023,81.01,04-07-2023,3.305,03-04-2023,24.13
20-04-2023,32350,23-03-2023,32101.49,13-03-2023,2139.76,03-04-2023,42.15,04-03-2023,1.0847,04-04-2023,80.44,04-06-2023,3.307,31-03-2023,23.8221
19-04-2023,32500,22-03-2023,32570.19,10-03-2023,2152,31-03-2023,42.28,31-03-2023,1.0906,03-04-2023,80.1,04-05-2023,3.348,30-03-2023,23.3029
18-04-2023,32500,21-03-2023,32420.71,09-03-2023,2168.64,30-03-2023,42.11,30-03-2023,1.0844,31-03-2023,74.37,04-04-2023,3.417,29-03-2023,23.2899
17-04-2023,32500,20-03-2023,31872.33,08-03-2023,2155.19,29-03-2023,42.29,29-03-2023,1.0844,30-03-2023,72.98,04-03-2023,3.524,28-03-2023,23.09
14-04-2023,32750,17-03-2023,32217.32,07-03-2023,2169.94,28-03-2023,42.29,28-03-2023,1.0797,29-03-2023,73.61,31-03-2023,3.553,27-03-2023,23.275
13-04-2023,32450,16-03-2023,31827.65,03-03-2023,2171.57,27-03-2023,41.79,27-03-2023,1.0767,28-03-2023,72.86,30-03-2023,3.57,24-03-2023,23.118
12-04-2023,32500,15-03-2023,31759.87,02-03-2023,2173.46,24-03-2023,41.82,24-03-2023,1.0829,27-03-2023,69.42,29-03-2023,3.573,23-03-2023,22.9831
11-04-2023,32350,14-03-2023,32055.29,01-03-2023,2181.14,23-03-2023,42.03,23-03-2023,1.0856,24-03-2023,69.51,28-03-2023,3.53,22-03-2023,22.3836
10-04-2023,32300,13-03-2023,31819.93,28-02-2023,2193.64,22-03-2023,42.1,22-03-2023,1.0768,23-03-2023,69.95,27-03-2023,3.4,21-03-2023,22.5138
08-04-2023,32350,10-03-2023,32185.14,27-02-2023,2192.17,21-03-2023,41.84,21-03-2023,1.0721,22-03-2023,69.48,24-03-2023,3.417,20-03-2023,22.59
07-04-2023,32300,09-03-2023,32876.83,24-02-2023,2221.28,20-03-2023,41.65,20-03-2023,1.0697,21-03-2023,67.62,23-03-2023,3.451,17-03-2023,21.7152
06-04-2023,32250,08-03-2023,32872.08,23-02-2023,2227.35,17-03-2023,41.72,17-03-2023,1.0609,20-03-2023,66.62,22-03-2023,3.606,16-03-2023,21.7878
05-04-2023,32350,07-03-2023,33428.31,22-02-2023,2239.49,16-03-2023,41.8,16-03-2023,1.0577,17-03-2023,68.26,21-03-2023,3.496,15-03-2023,21.686
04-04-2023,32000,06-03-2023,33425.32,21-02-2023,2233.39,15-03-2023,42.05,15-03-2023,1.0733,16-03-2023,68.22,20-03-2023,3.468,14-03-2023,21.8026
03-04-2023,31750,03-03-2023,33076.33,20-02-2023,2229.21,14-03-2023,42.05,14-03-2023,1.0731,15-03-2023,71.56,17-03-2023,3.568,13-03-2023,20.6995
01-04-2023,31800,02-03-2023,32780.97,17-02-2023,2227.16,13-03-2023,41.92,13-03-2023,1.0647,14-03-2023,74.7,16-03-2023,3.451,10-03-2023,20.0721
31-03-2023,31850,01-03-2023,32656.37,16-02-2023,2225.77,10-03-2023,41.77,03-10-2023,1.058,13-03-2023,76.6,15-03-2023,3.697,09-03-2023,20.0186
30-03-2023,31700,28-02-2023,32873.47,15-02-2023,2218.23,09-03-2023,41.54,03-09-2023,1.0545,10-03-2023,75.65,14-03-2023,3.562,08-03-2023,20.0814
29-03-2023,31800,27-02-2023,32906.16,14-02-2023,2238.32,08-03-2023,41.51,03-08-2023,1.0549,09-03-2023,76.5,13-03-2023,3.75,07-03-2023,21.0429
28-03-2023,31800,24-02-2023,32999.19,13-02-2023,2225.02,07-03-2023,41.47,03-07-2023,1.0681,08-03-2023,77.32,03-10-2023,3.901,06-03-2023,21.3078
27-03-2023,31950,23-02-2023,33175.39,10-02-2023,2232.94,06-03-2023,41.52,03-06-2023,1.0619,07-03-2023,80.5,03-09-2023,3.98,03-03-2023,20.899
24-03-2023,32000,22-02-2023,33169.33,09-02-2023,2237.66,03-03-2023,41.6,03-03-2023,1.0598,06-03-2023,79.92,03-08-2023,3.981,02-03-2023,20.9992
23-03-2023,31750,21-02-2023,33699.69,08-02-2023,2256.68,02-03-2023,41.76,03-02-2023,1.0668,03-03-2023,77.89,03-07-2023,3.967,01-03-2023,20.9146
22-03-2023,31650,17-02-2023,33677.01,07-02-2023,2257.76,01-03-2023,42.35,03-01-2023,1.0576,02-03-2023,77.74,03-06-2023,3.965,28-02-2023,20.6264
21-03-2023,31800,16-02-2023,33992.09,06-02-2023,2261.61,28-02-2023,42.24,28-02-2023,1.0605,01-03-2023,76.85,03-03-2023,4.068,27-02-2023,20.7959
20-03-2023,31600,15-02-2023,34008.63,03-02-2023,2258.91,27-02-2023,41.77,27-02-2023,1.0541,28-02-2023,75.76,03-02-2023,3.994,24-02-2023,21.3228
17-03-2023,31150,14-02-2023,34194.09,02-02-2023,2266.46,24-02-2023,41.69,24-02-2023,1.0597,27-02-2023,76.42,03-01-2023,3.938,23-02-2023,21.5054
16-03-2023,31100,13-02-2023,33887.39,01-02-2023,2247.99,23-02-2023,41.73,23-02-2023,1.0603,24-02-2023,75.6,28-02-2023,3.924,22-02-2023,21.8291
15-03-2023,31000,10-02-2023,33671.54,31-01-2023,2258.6,22-02-2023,41.92,22-02-2023,1.0648,23-02-2023,73.92,27-02-2023,3.934,21-02-2023,21.7775
14-03-2023,31000,09-02-2023,34105.61,30-01-2023,2261.13,21-02-2023,41.41,21-02-2023,1.0686,22-02-2023,76.11,24-02-2023,3.885,20-02-2023,21.67
13-03-2023,30550,08-02-2023,34132.9,27-01-2023,2249.27,20-02-2023,41.54,20-02-2023,1.0688,21-02-2023,76.53,23-02-2023,3.921,17-02-2023,21.6002
11-03-2023,30550,07-02-2023,33769.78,26-01-2023,2260.74,17-02-2023,41.19,17-02-2023,1.0674,20-02-2023,76.69,22-02-2023,3.957,16-02-2023,21.6395
10-03-2023,30250,06-02-2023,33874.44,25-01-2023,2267.4,16-02-2023,41.23,16-02-2023,1.069,17-02-2023,78.07,21-02-2023,3.851,15-02-2023,21.8594
09-03-2023,30050,03-02-2023,33926.3,24-01-2023,2272.98,15-02-2023,41.25,15-02-2023,1.0738,16-02-2023,78.54,20-02-2023,3.849,14-02-2023,21.9719
08-03-2023,30050,02-02-2023,34129.3,23-01-2023,2261.33,14-02-2023,41.03,14-02-2023,1.0723,15-02-2023,78.83,17-02-2023,3.863,13-02-2023,22.0032
07-03-2023,30150,01-02-2023,34039.6,20-01-2023,2271.25,13-02-2023,40.65,13-02-2023,1.0679,14-02-2023,79.06,16-02-2023,3.818,10-02-2023,21.9781
06-03-2023,30200,31-01-2023,33803.56,19-01-2023,2262.71,10-02-2023,40.72,02-10-2023,1.0738,13-02-2023,79.94,15-02-2023,3.745,09-02-2023,22.3113
04-03-2023,30200,30-01-2023,33909.21,18-01-2023,2263.88,09-02-2023,40.42,02-09-2023,1.0711,10-02-2023,77.68,14-02-2023,3.711,08-02-2023,22.1905
03-03-2023,30150,27-01-2023,33952.93,17-01-2023,2269.5,08-02-2023,40.41,02-08-2023,1.0726,09-02-2023,78.45,13-02-2023,3.743,07-02-2023,22.2661
02-03-2023,30100,26-01-2023,33771.66,16-01-2023,2273.15,07-02-2023,40.62,02-07-2023,1.0727,08-02-2023,77.49,02-10-2023,3.675,06-02-2023,22.3375
01-03-2023,30250,25-01-2023,33538.36,13-01-2023,2282.5,06-02-2023,40.22,02-06-2023,1.079,07-02-2023,74.57,02-09-2023,3.601,03-02-2023,23.472
28-02-2023,30000,24-01-2023,33444.72,12-01-2023,2278.57,03-02-2023,40.36,02-03-2023,1.0909,06-02-2023,73.23,02-08-2023,3.672,02-02-2023,23.9825
27-02-2023,29950,23-01-2023,33439.56,11-01-2023,2287.29,02-02-2023,40.61,02-02-2023,1.099,03-02-2023,75.92,02-07-2023,3.644,01-02-2023,23.725
24-02-2023,29900,20-01-2023,33073.46,10-01-2023,2290.42,01-02-2023,40.47,02-01-2023,1.0864,02-02-2023,76.79,02-06-2023,3.562,31-01-2023,23.5924
23-02-2023,29850,19-01-2023,33171.35,09-01-2023,2279.03,31-01-2023,40.49,31-01-2023,1.085,01-02-2023,79.06,02-03-2023,3.391,30-01-2023,23.5954
22-02-2023,30000,18-01-2023,33948.49,06-01-2023,2251.26,30-01-2023,40.67,30-01-2023,1.0875,31-01-2023,77.91,02-02-2023,3.422,27-01-2023,23.9168
21-02-2023,29950,17-01-2023,34222.32,05-01-2023,2265.24,27-01-2023,40.72,27-01-2023,1.0892,30-01-2023,80.04,02-01-2023,3.516,26-01-2023,23.9039
20-02-2023,29850,13-01-2023,34075.31,04-01-2023,2274.54,26-01-2023,40.63,26-01-2023,1.0917,27-01-2023,81.22,31-01-2023,3.546,25-01-2023,23.6691
17-02-2023,29800,12-01-2023,34047.86,03-01-2023,2268.25,25-01-2023,40.39,25-01-2023,1.0881,26-01-2023,80.48,30-01-2023,3.511,24-01-2023,23.4545
16-02-2023,29700,11-01-2023,33754.03,30-12-2022,2268.24,24-01-2023,40.48,24-01-2023,1.0872,25-01-2023,80.26,27-01-2023,3.506,23-01-2023,23.962
15-02-2023,29750,10-01-2023,33516.43,29-12-2022,2243.07,23-01-2023,40.55,23-01-2023,1.086,24-01-2023,81.62,26-01-2023,3.442,20-01-2023,23.8323
14-02-2023,29650,09-01-2023,33664.39,28-12-2022,2238.33,20-01-2023,40.75,20-01-2023,1.0833,23-01-2023,81.79,25-01-2023,3.449,19-01-2023,23.4519
13-02-2023,29650,06-01-2023,33055.3,27-12-2022,2218.02,19-01-2023,40.77,19-01-2023,1.079,20-01-2023,80.84,24-01-2023,3.513,18-01-2023,23.9216
11-02-2023,29700,05-01-2023,33191.72,26-12-2022,2202.16,18-01-2023,40.56,18-01-2023,1.079,19-01-2023,79.43,23-01-2023,3.486,17-01-2023,24.4046
10-02-2023,29600,04-01-2023,33165.14,23-12-2022,2190.12,17-01-2023,40.35,17-01-2023,1.0822,18-01-2023,81.34,20-01-2023,3.399,16-01-2023,24.3047
09-02-2023,29750,03-01-2023,33148.9,22-12-2022,2194.26,16-01-2023,40.14,16-01-2023,1.0834,17-01-2023,80.34,19-01-2023,3.379,13-01-2023,23.7802
08-02-2023,29700,30-12-2022,33121.61,21-12-2022,2192,13-01-2023,40.49,13-01-2023,1.0854,16-01-2023,79.78,18-01-2023,3.546,12-01-2023,23.4207
07-02-2023,29750,29-12-2022,33021.43,20-12-2022,2203.16,12-01-2023,40.62,01-12-2023,1.0757,13-01-2023,78.58,17-01-2023,3.527,11-01-2023,23.6105
06-02-2023,29700,28-12-2022,33264.76,19-12-2022,2202.47,11-01-2023,40.67,01-11-2023,1.0736,12-01-2023,77.9,16-01-2023,3.524,10-01-2023,23.6299
03-02-2023,29900,27-12-2022,33224.23,16-12-2022,2194.2,10-01-2023,40.75,01-10-2023,1.0725,11-01-2023,75.06,13-01-2023,3.447,09-01-2023,23.8613
02-02-2023,30100,23-12-2022,32961.06,15-12-2022,2216.73,09-01-2023,40.88,01-09-2023,1.0637,10-01-2023,75.16,01-12-2023,3.552,06-01-2023,23.245
01-02-2023,29900,22-12-2022,33233.35,14-12-2022,2216.22,06-01-2023,40.55,01-06-2023,1.0522,09-01-2023,73.87,01-11-2023,3.608,05-01-2023,23.76
31-01-2023,29800,21-12-2022,33028.09,13-12-2022,2214.62,05-01-2023,40.91,01-05-2023,1.0604,06-01-2023,74.18,01-10-2023,3.534,04-01-2023,24.005
30-01-2023,29800,20-12-2022,32735.24,09-12-2022,2204.46,04-01-2023,41.13,01-04-2023,1.0552,05-01-2023,73.51,01-09-2023,3.578,03-01-2023,24.0642
27-01-2023,29950,19-12-2022,32921.45,08-12-2022,2207.28,03-01-2023,41.62,01-03-2023,1.0663,04-01-2023,77.41,01-06-2023,3.727,02-01-2023,23.97
26-01-2023,30000,16-12-2022,33166.46,07-12-2022,2214.55,02-01-2023,41.88,01-02-2023,1.0702,03-01-2023,80.66,01-05-2023,3.698,30-12-2022,23.8923
25-01-2023,29950,15-12-2022,33773,06-12-2022,2219.36,30-12-2022,41.78,30-12-2022,1.0663,02-01-2023,80.57,01-04-2023,3.758,29-12-2022,23.5289
24-01-2023,29850,14-12-2022,34086.07,02-12-2022,2235.37,29-12-2022,41.82,29-12-2022,1.0609,30-12-2022,78.59,01-03-2023,3.848,28-12-2022,24.0464
23-01-2023,29800,13-12-2022,34268.44,01-12-2022,2240.79,28-12-2022,41.64,28-12-2022,1.0642,29-12-2022,78.61,01-02-2023,3.879,27-12-2022,23.8388
20-01-2023,29900,12-12-2022,33519.5,30-11-2022,2218.78,27-12-2022,41.85,27-12-2022,1.0638,28-12-2022,79.75,30-12-2022,3.826,26-12-2022,23.91
19-01-2023,29750,09-12-2022,33746.71,29-11-2022,2205.56,26-12-2022,41.93,26-12-2022,1.0611,27-12-2022,80.97,29-12-2022,3.873,23-12-2022,23.5522
12-01-2023,29650,08-12-2022,33695.97,28-11-2022,2200.71,23-12-2022,41.99,23-12-2022,1.0595,26-12-2022,79.92,28-12-2022,3.847,22-12-2022,23.9706
11-01-2023,29700,07-12-2022,33556.4,25-11-2022,2214.62,22-12-2022,41.87,22-12-2022,1.0607,23-12-2022,78.44,27-12-2022,3.745,21-12-2022,24.1681
10-01-2023,29550,06-12-2022,33936.87,24-11-2022,2225.96,21-12-2022,42.25,21-12-2022,1.0625,22-12-2022,78.47,26-12-2022,3.745,20-12-2022,22.9669
09-01-2023,29700,05-12-2022,34335.73,23-11-2022,2213.22,20-12-2022,42.35,20-12-2022,1.0606,21-12-2022,76,23-12-2022,3.682,19-12-2022,23.2298
06-01-2023,29600,02-12-2022,34265.45,22-11-2022,2213.81,19-12-2022,42.34,19-12-2022,1.0591,20-12-2022,75.77,22-12-2022,3.666,16-12-2022,23.0729
05-01-2023,29750,01-12-2022,34533.59,21-11-2022,2200.3,16-12-2022,42.69,16-12-2022,1.0626,19-12-2022,75.54,21-12-2022,3.705,15-12-2022,23.919
04-01-2023,29850,30-11-2022,33795.43,18-11-2022,2205.16,15-12-2022,42.9,15-12-2022,1.0683,16-12-2022,76.24,20-12-2022,3.596,14-12-2022,23.7306
03-01-2023,29750,29-11-2022,33847.8,17-11-2022,2208.44,14-12-2022,42.78,14-12-2022,1.0633,15-12-2022,77.26,19-12-2022,3.51,13-12-2022,23.3022
02-01-2023,29750,28-11-2022,34275.91,16-11-2022,2229.03,13-12-2022,42.8,13-12-2022,1.0534,14-12-2022,75.19,16-12-2022,3.464,12-12-2022,23.46
30-12-2022,29600,25-11-2022,34213.04,15-11-2022,2229.33,12-12-2022,42.46,12-12-2022,1.0528,13-12-2022,73.42,15-12-2022,3.497,09-12-2022,23.0677
29-12-2022,29600,23-11-2022,34091.57,14-11-2022,2237.56,09-12-2022,42.42,12-09-2022,1.0559,12-12-2022,71.89,14-12-2022,3.499,08-12-2022,22.7274
28-12-2022,29650,22-11-2022,33810.05,11-11-2022,2243.56,08-12-2022,42.66,12-08-2022,1.0508,09-12-2022,72.07,13-12-2022,3.608,07-12-2022,22.1921
27-12-2022,29500,21-11-2022,33760.3,10-11-2022,2205.65,07-12-2022,42.61,12-07-2022,1.0469,08-12-2022,72.57,12-12-2022,3.586,06-12-2022,22.2619
26-12-2022,29550,18-11-2022,33606.59,09-11-2022,2233,06-12-2022,42.66,12-06-2022,1.0489,07-12-2022,74.47,12-09-2022,3.489,05-12-2022,23.1172
23-12-2022,29550,17-11-2022,33329.27,08-11-2022,2225.19,05-12-2022,42.56,12-05-2022,1.0517,06-12-2022,77.41,12-08-2022,3.435,02-12-2022,22.7676
22-12-2022,29700,16-11-2022,33554.93,07-11-2022,2232.41,02-12-2022,42.65,12-02-2022,1.0524,05-12-2022,81.13,12-07-2022,3.542,01-12-2022,22.1982
21-12-2022,29700,15-11-2022,33755.94,04-11-2022,2225.97,01-12-2022,42.34,12-01-2022,1.0407,04-12-2022,80.06,12-06-2022,3.586,30-11-2022,21.26
20-12-2022,29500,14-11-2022,33662.05,03-11-2022,2218.32,30-11-2022,42.39,30-11-2022,1.0329,02-12-2022,81.32,12-05-2022,3.519,29-11-2022,20.9338
19-12-2022,29450,11-11-2022,33797.75,02-11-2022,2226.26,29-11-2022,42.73,29-11-2022,1.034,01-12-2022,80.56,12-02-2022,3.514,28-11-2022,21.4048
16-12-2022,29450,10-11-2022,33263.91,01-11-2022,2207.5,28-11-2022,43.15,28-11-2022,1.0382,30-11-2022,78.75,12-01-2022,3.62,25-11-2022,21.5063
15-12-2022,29500,09-11-2022,33004.47,31-10-2022,2207.01,25-11-2022,43.31,25-11-2022,1.0409,29-11-2022,76.54,30-11-2022,3.748,24-11-2022,21.535
14-12-2022,29550,08-11-2022,32934.56,28-10-2022,2194.43,24-11-2022,43.41,24-11-2022,1.0398,28-11-2022,75.93,29-11-2022,3.692,23-11-2022,21.0824
13-12-2022,29300,07-11-2022,32454.1,27-10-2022,2182.09,23-11-2022,42.94,23-11-2022,1.0304,25-11-2022,77.51,28-11-2022,3.692,22-11-2022,20.844
12-12-2022,29450,04-11-2022,32265.01,26-10-2022,2181.12,22-11-2022,42.9,22-11-2022,1.0243,24-11-2022,77.53,25-11-2022,3.661,21-11-2022,20.9534
10-12-2022,29450,03-11-2022,31985.05,25-10-2022,2173.39,21-11-2022,42.61,21-11-2022,1.0318,23-11-2022,81.08,24-11-2022,3.659,18-11-2022,20.9478
09-12-2022,29400,02-11-2022,32576.28,21-10-2022,2162.92,18-11-2022,42.53,18-11-2022,1.0362,22-11-2022,80.22,23-11-2022,3.829,17-11-2022,21.4785
08-12-2022,29350,01-11-2022,32862.79,20-10-2022,2142.39,17-11-2022,42.62,17-11-2022,1.0395,21-11-2022,80.3,22-11-2022,3.832,16-11-2022,21.5651
07-12-2022,29400,31-10-2022,32754.27,19-10-2022,2151.24,16-11-2022,42.17,16-11-2022,1.0349,18-11-2022,82.09,21-11-2022,3.816,15-11-2022,21.9856
06-12-2022,29350,28-10-2022,32204.31,18-10-2022,2131.67,15-11-2022,41.97,15-11-2022,1.0325,17-11-2022,85.22,18-11-2022,3.788,14-11-2022,21.7
05-12-2022,29500,27-10-2022,32062.14,17-10-2022,2113.96,14-11-2022,42.46,14-11-2022,1.0366,16-11-2022,86.89,17-11-2022,3.694,11-11-2022,21.68
02-12-2022,29500,26-10-2022,31738.44,12-10-2022,2113.33,11-11-2022,42.41,11-11-2022,1.0209,15-11-2022,85.25,16-11-2022,3.777,10-11-2022,21.04
01-12-2022,29350,25-10-2022,31463.65,11-10-2022,2113.47,10-11-2022,41.85,11-10-2022,1.0008,14-11-2022,89.02,15-11-2022,3.867,09-11-2022,21.365
30-11-2022,29350,24-10-2022,31187.32,10-10-2022,2124.44,09-11-2022,42.71,11-09-2022,1.0074,11-11-2022,86.27,14-11-2022,3.895,08-11-2022,20.81
29-11-2022,29450,21-10-2022,30291.18,07-10-2022,2146.06,08-11-2022,43.05,11-08-2022,1.0022,10-11-2022,85.85,11-10-2022,4.092,07-11-2022,20.49
28-11-2022,29650,20-10-2022,30411.92,06-10-2022,2145.59,07-11-2022,42.15,11-07-2022,0.9911,09-11-2022,88.57,11-09-2022,4.13,04-11-2022,19.47
25-11-2022,29650,19-10-2022,30439.04,05-10-2022,2144.76,04-11-2022,42.43,11-04-2022,0.975,08-11-2022,91.87,11-08-2022,4.224,03-11-2022,19.23
24-11-2022,29800,18-10-2022,30697.52,04-10-2022,2135.16,03-11-2022,43.05,11-03-2022,0.9819,07-11-2022,91,11-07-2022,4.161,02-11-2022,19.625
23-11-2022,29700,17-10-2022,30059.58,03-10-2022,2147.1,02-11-2022,43.36,11-02-2022,0.9875,04-11-2022,87.9,11-04-2022,4.164,01-11-2022,19.1655
22-11-2022,29750,14-10-2022,30192.21,30-09-2022,2151.86,01-11-2022,43.66,11-01-2022,0.9882,03-11-2022,89.35,11-03-2022,4.118,31-10-2022,19.24
21-11-2022,29700,13-10-2022,28755.83,29-09-2022,2182.59,31-10-2022,44.03,31-10-2022,0.9947,02-11-2022,88.62,11-02-2022,4.048,28-10-2022,19.605
18-11-2022,29850,12-10-2022,29233.06,28-09-2022,2176,28-10-2022,43.74,28-10-2022,0.9965,01-11-2022,86.43,11-01-2022,4.058,27-10-2022,19.59
