Date_Y,Y,Date_DJI,DJI,Date_Set_One,Set_One,Date_GBP_THB,GBP_THB,Date_EURUSD,EURUSD,Date_Oil,Oil,Date_XAG,XAG,Date_XAU_XAG,XAU_XAG,Date_Rhodium,Rhodium,Date_SP_FIVE,SP_FIVE,Date_JPY_THB,JPY_THB,Date_BVN ,BVN ,Date_Set,Set,Date_NYSE,NYSE,Date_USD_THB,USD_THB,Date_TenBond_THB,TenBond_THB
30-01-2015,19500,30-01-2015,17416.85,30-01-2015,2349.08,30-01-2015,49.37,04-02-2015,1.1482,30-01-2015,44.63,30-01-2015,16.94,04-02-2015,72.87,19-02-2015,"1,160.00",12-02-2015,"2,069.98",11-02-2015,0.2733,11-02-2015,10.58,18-02-2015,"1,590.71",12-02-2015,"10,924.20",10-02-2015,32.58,28-12-2014,3.05
29-01-2015,19700,29-01-2015,17195.29,29-01-2015,2351.61,29-01-2015,49.27,03-02-2015,1.1343,29-01-2015,44.43,29-01-2015,17.96,03-02-2015,74.12,18-02-2015,"1,170.00",11-02-2015,"2,068.55",10-02-2015,0.2752,10-02-2015,10.51,17-02-2015,"1,607.32",11-02-2015,"10,883.90",09-02-2015,32.63,26-12-2014,3.06
28-01-2015,19850,28-01-2015,17402.91,28-01-2015,2357.75,28-01-2015,49.37,02-02-2015,1.1284,28-01-2015,45.83,28-01-2015,18.02,02-02-2015,74.65,17-02-2015,"1,170.00",10-02-2015,"2,049.38",09-02-2015,0.2743,09-02-2015,10.57,13-02-2015,"1,616.79",10-02-2015,"10,860.70",06-02-2015,32.6,25-12-2014,3.06
27-01-2015,19650,27-01-2015,17638.53,27-01-2015,2351.78,27-01-2015,49.09,30-01-2015,1.1321,27-01-2015,45.13,27-01-2015,17.88,30-01-2015,74.19,13-02-2015,"1,170.00",09-02-2015,"2,053.47",06-02-2015,0.2774,06-02-2015,10.66,12-02-2015,"1,606.06",09-02-2015,"10,831.00",04-02-2015,32.6,24-12-2014,3.07
26-01-2015,19900,26-01-2015,17668.11,26-01-2015,2376.54,26-01-2015,48.71,29-01-2015,1.1287,26-01-2015,45.2,26-01-2015,18.3,29-01-2015,71.53,12-02-2015,"1,170.00",06-02-2015,"2,062.28",04-02-2015,0.2773,04-02-2015,11.06,11-02-2015,"1,599.42",06-02-2015,"10,903.30",03-02-2015,32.56,23-12-2014,3.09
23-01-2015,19950,23-01-2015,17812.5,23-01-2015,2318.76,23-01-2015,48.91,28-01-2015,1.1382,23-01-2015,46.63,23-01-2015,18.32,28-01-2015,71.68,11-02-2015,"1,170.00",04-02-2015,"2,048.86",03-02-2015,0.2771,03-02-2015,11.26,10-02-2015,"1,600.57",04-02-2015,"10,803.50",02-02-2015,32.73,22-12-2014,3.07
22-01-2015,19850,22-01-2015,17557.29,22-01-2015,2276.8,22-01-2015,49.31,27-01-2015,1.1237,22-01-2015,47.35,22-01-2015,18.08,27-01-2015,71.63,10-02-2015,"1,170.00",03-02-2015,"2,022.71",02-02-2015,0.2792,02-02-2015,11.17,09-02-2015,"1,609.78",03-02-2015,"10,721.60",30-01-2015,32.78,19-12-2014,3.06
21-01-2015,19950,21-01-2015,17509.96,21-01-2015,2263.21,21-01-2015,49.5,26-01-2015,1.1186,21-01-2015,46.69,21-01-2015,17.94,26-01-2015,70.67,09-02-2015,"1,170.00",02-02-2015,"1,996.67",30-01-2015,0.277,30-01-2015,11.09,06-02-2015,"1,614.47",02-02-2015,"10,568.00",29-01-2015,32.55,18-12-2014,3.13
20-01-2015,19700,20-01-2015,17516.96,20-01-2015,2266,20-01-2015,49.23,23-01-2015,1.1366,20-01-2015,48.69,20-01-2015,17.66,23-01-2015,71.01,06-02-2015,"1,170.00",30-01-2015,"2,019.35",29-01-2015,0.2766,29-01-2015,10.83,04-02-2015,"1,616.41",30-01-2015,"10,636.00",28-01-2015,32.49,17-12-2014,3.07
16-01-2015,19400,16-01-2015,17320,16-01-2015,2227.38,16-01-2015,49.71,22-01-2015,1.161,16-01-2015,46.35,16-01-2015,16.89,22-01-2015,71.5,04-02-2015,"1,160.00",29-01-2015,"2,002.45",28-01-2015,0.2761,28-01-2015,11.53,03-02-2015,"1,592.08",29-01-2015,"10,617.90",27-01-2015,32.55,16-12-2014,3.01
15-01-2015,19000,15-01-2015,17436.3,15-01-2015,2252.63,15-01-2015,49.89,21-01-2015,1.1553,15-01-2015,48.6,15-01-2015,16.81,21-01-2015,72.09,03-02-2015,"1,160.00",28-01-2015,"2,032.34",27-01-2015,0.2747,27-01-2015,11.28,02-02-2015,"1,577.65",28-01-2015,"10,797.20",26-01-2015,32.5,15-12-2014,2.97
14-01-2015,19050,14-01-2015,17609.06,14-01-2015,2269.62,14-01-2015,49.72,20-01-2015,1.1606,14-01-2015,46.16,14-01-2015,17.02,20-01-2015,72.26,02-02-2015,"1,160.00",27-01-2015,"2,047.86",26-01-2015,0.279,26-01-2015,10.68,30-01-2015,"1,591.54",27-01-2015,"10,793.00",23-01-2015,32.59,14-12-2014,2.97
13-01-2015,19100,13-01-2015,17645.02,13-01-2015,2240.17,13-01-2015,49.85,16-01-2015,1.1633,13-01-2015,45.69,13-01-2015,16.53,16-01-2015,74.69,30-01-2015,"1,160.00",26-01-2015,"2,050.42",23-01-2015,0.2743,23-01-2015,11.16,29-01-2015,"1,591.94",26-01-2015,"10,787.30",22-01-2015,32.56,12-12-2014,2.99
01-12-2015,18950,01-12-2015,17742.05,01-12-2015,2251.23,01-12-2015,49.78,15-01-2015,1.1789,01-12-2015,48.19,01-12-2015,16.48,15-01-2015,73.14,29-01-2015,"1,160.00",23-01-2015,"2,062.98",22-01-2015,0.2765,22-01-2015,11.31,28-01-2015,"1,594.50",23-01-2015,"10,854.20",21-01-2015,32.69,11-12-2014,3.02
01-09-2015,18750,01-09-2015,17911.02,01-09-2015,2258.22,01-09-2015,49.58,14-01-2015,1.1772,01-09-2015,48.92,01-09-2015,16.31,14-01-2015,72.29,28-01-2015,"1,160.00",22-01-2015,"2,034.30",21-01-2015,0.2758,21-01-2015,11.46,27-01-2015,"1,589.44",22-01-2015,"10,753.60",20-01-2015,32.58,09-12-2014,3.06
01-07-2015,18850,01-07-2015,17374.78,01-07-2015,2174.3,01-07-2015,49.77,13-01-2015,1.1833,01-07-2015,48,01-07-2015,16.51,13-01-2015,74.6,27-01-2015,"1,160.00",21-01-2015,"2,020.19",20-01-2015,0.2768,20-01-2015,11.32,26-01-2015,"1,602.13",21-01-2015,"10,646.00",16-01-2015,32.76,08-12-2014,3.04
01-06-2015,18700,01-06-2015,17504.18,01-06-2015,2157.76,01-06-2015,50.22,12-01-2015,1.1838,01-06-2015,50,01-06-2015,16.17,12-01-2015,74.19,26-01-2015,"1,160.00",20-01-2015,"2,020.76",16-01-2015,0.2818,16-01-2015,11.02,23-01-2015,"1,570.81",20-01-2015,"10,682.00",15-01-2015,32.75,03-12-2014,3.05
01-05-2015,18550,01-05-2015,17821.3,01-05-2015,2214.76,01-05-2015,50.51,09-01-2015,1.1793,01-05-2015,52.61,01-05-2015,15.73,09-01-2015,74.12,23-01-2015,"1,160.00",16-01-2015,"1,992.25",15-01-2015,0.279,15-01-2015,11.16,22-01-2015,"1,546.76",16-01-2015,"10,508.60",14-01-2015,32.8,02-12-2014,3.04
30-12-2014,18450,30-12-2014,18035.02,30-12-2014,2210.82,30-12-2014,51.1,30-12-2014,1.2151,30-12-2014,53.72,30-12-2014,15.76,30-12-2014,75.06,22-01-2015,"1,160.00",15-01-2015,"2,013.75",14-01-2015,0.2786,14-01-2015,11.61,21-01-2015,"1,538.31",15-01-2015,"10,606.60",13-01-2015,32.86,28-11-2014,3.12
29-12-2014,18550,29-12-2014,18046.58,29-12-2014,2242.4,29-12-2014,51.17,29-12-2014,1.2182,29-12-2014,55.05,29-12-2014,15.97,29-12-2014,74.85,21-01-2015,"1,160.00",14-01-2015,"2,018.40",13-01-2015,0.2777,13-01-2015,11.7,20-01-2015,"1,539.46",14-01-2015,"10,622.60",12-01-2015,32.85,27-11-2014,3.12
26-12-2014,18350,26-12-2014,18038.3,26-12-2014,2221.06,26-12-2014,50.95,26-12-2014,1.2224,26-12-2014,55.86,26-12-2014,15.72,26-12-2014,74.6,20-01-2015,"1,160.00",13-01-2015,"2,031.58",12-01-2015,0.277,12-01-2015,11.1,16-01-2015,"1,515.71",13-01-2015,"10,640.70",09-01-2015,32.87,26-11-2014,3.12
24-12-2014,18300,24-12-2014,18035.73,24-12-2014,2272.77,24-12-2014,51.06,24-12-2014,1.2172,24-12-2014,56.8,24-12-2014,15.67,24-12-2014,75,16-01-2015,"1,160.00",12-01-2015,"2,046.13",09-01-2015,0.2744,09-01-2015,10.42,15-01-2015,"1,528.83",12-01-2015,"10,712.60",30-12-2014,32.94,25-11-2014,3.1
23-12-2014,18300,23-12-2014,17971.51,23-12-2014,2270.82,23-12-2014,51.25,23-12-2014,1.2231,23-12-2014,55.39,23-12-2014,15.62,23-12-2014,75.2,15-01-2015,"1,160.00",09-01-2015,"2,063.45",30-12-2014,0.2732,30-12-2014,9.44,14-01-2015,"1,539.58",09-01-2015,"10,811.80",29-12-2014,32.91,24-11-2014,3.12
22-12-2014,18550,22-12-2014,17812.25,22-12-2014,2249.47,22-12-2014,51.37,22-12-2014,1.2226,22-12-2014,57.75,22-12-2014,16.03,22-12-2014,74.54,14-01-2015,"1,170.00",30-12-2014,"2,088.49",29-12-2014,0.2737,29-12-2014,9.46,13-01-2015,"1,520.71",30-12-2014,"10,963.50",26-12-2014,32.79,21-11-2014,3.09
19-12-2014,18600,19-12-2014,17778.02,19-12-2014,2258.95,19-12-2014,51.45,19-12-2014,1.2288,19-12-2014,55.5,19-12-2014,15.84,19-12-2014,75.63,13-01-2015,"1,180.00",29-12-2014,"2,087.63",26-12-2014,0.273,26-12-2014,9.52,12-01-2015,"1,527.42",29-12-2014,"10,974.90",24-12-2014,32.91,20-11-2014,3.1
18-12-2014,18550,18-12-2014,17367.85,18-12-2014,2221.9,18-12-2014,51.27,18-12-2014,1.2342,18-12-2014,55.83,18-12-2014,15.7,18-12-2014,75.67,12-01-2015,"1,180.00",26-12-2014,"2,084.30",24-12-2014,0.2725,24-12-2014,8.94,09-01-2015,"1,529.50",26-12-2014,"10,975.30",23-12-2014,32.88,19-11-2014,3.09
17-12-2014,18650,17-12-2014,17069.16,17-12-2014,2156.62,17-12-2014,51.9,17-12-2014,1.2512,17-12-2014,55.5,17-12-2014,15.67,17-12-2014,76.34,09-01-2015,"1,190.00",24-12-2014,"2,083.25",23-12-2014,0.2738,23-12-2014,9.07,30-12-2014,"1,496.89",24-12-2014,"10,962.20",22-12-2014,32.87,18-11-2014,3.09
16-12-2014,18650,16-12-2014,17173.07,16-12-2014,2124.63,16-12-2014,51.54,16-12-2014,1.2437,16-12-2014,55.4,16-12-2014,16.12,16-12-2014,73.96,30-12-2014,"1,225.00",23-12-2014,"2,081.48",22-12-2014,0.2751,22-12-2014,9.5,29-12-2014,"1,515.49",23-12-2014,"10,935.70",19-12-2014,32.87,17-11-2014,3.14
15-12-2014,18850,15-12-2014,17285.74,15-12-2014,2191.1,15-12-2014,51.57,15-12-2014,1.2462,15-12-2014,57.07,15-12-2014,17.01,15-12-2014,71.83,29-12-2014,"1,225.00",22-12-2014,"2,069.28",19-12-2014,0.2765,19-12-2014,9.65,26-12-2014,"1,503.49",22-12-2014,"10,890.20",18-12-2014,32.9,16-11-2014,3.14
12-12-2014,18950,12-12-2014,17590.05,12-12-2014,2248.38,12-12-2014,51.6,12-12-2014,1.2413,12-12-2014,59.17,12-12-2014,17.06,12-12-2014,71.96,24-12-2014,"1,225.00",19-12-2014,"2,061.04",18-12-2014,0.2775,18-12-2014,9.37,24-12-2014,"1,536.24",19-12-2014,"10,835.30",17-12-2014,32.97,14-11-2014,3.12
12-11-2014,19000,12-11-2014,17534.3,12-11-2014,2281.89,12-11-2014,51.46,11-12-2014,1.2448,12-11-2014,61.12,12-11-2014,17.05,11-12-2014,71.93,23-12-2014,"1,225.00",18-12-2014,"2,018.98",17-12-2014,0.283,17-12-2014,9.01,23-12-2014,"1,535.22",18-12-2014,"10,709.50",16-12-2014,32.96,13-11-2014,3.11
12-09-2014,18700,12-09-2014,17847.37,12-09-2014,2330.79,12-09-2014,51.61,09-12-2014,1.2317,12-09-2014,63.01,12-09-2014,16.33,09-12-2014,73.68,22-12-2014,"1,205.00",17-12-2014,"1,973.77",16-12-2014,0.2799,16-12-2014,9.65,22-12-2014,"1,522.49",17-12-2014,"10,411.50",15-12-2014,32.8,12-11-2014,3.15
12-08-2014,18600,12-08-2014,17954.94,12-08-2014,2373.54,12-08-2014,51.71,05-12-2014,1.238,12-08-2014,65.46,12-08-2014,16.22,05-12-2014,73.36,19-12-2014,"1,205.00",16-12-2014,"1,986.71",15-12-2014,0.2777,15-12-2014,9.52,19-12-2014,"1,527.08",16-12-2014,"10,386.10",12-12-2014,32.8,11-11-2014,3.17
12-03-2014,18600,12-03-2014,17880.9,12-03-2014,2371.27,12-03-2014,51.38,03-12-2014,1.2382,12-03-2014,67.6,12-03-2014,16.45,03-12-2014,72.86,18-12-2014,"1,180.00",15-12-2014,"2,005.03",12-12-2014,0.2759,12-12-2014,9.82,18-12-2014,"1,504.72",15-12-2014,"10,535.50",11-12-2014,32.77,10-11-2014,3.22
12-02-2014,18650,12-02-2014,17778.85,12-02-2014,2370.2,12-02-2014,51.54,02-12-2014,1.2471,12-02-2014,69.24,12-02-2014,16.43,02-12-2014,73.66,17-12-2014,"1,180.00",12-12-2014,"2,030.36",11-12-2014,0.2788,11-12-2014,9.94,17-12-2014,"1,464.64",12-12-2014,"10,690.10",09-12-2014,32.98,07-11-2014,3.23
28-11-2014,18400,28-11-2014,17830.55,28-11-2014,2368.99,28-11-2014,51.54,28-11-2014,1.2468,28-11-2014,73.5,28-11-2014,16.17,28-11-2014,73.62,16-12-2014,"1,155.00",11-12-2014,"2,027.92",09-12-2014,0.2738,09-12-2014,10.1,16-12-2014,"1,442.82",11-12-2014,"10,671.10",05-12-2014,32.88,06-11-2014,3.18
26-11-2014,18550,26-11-2014,17812.25,26-11-2014,2366.19,26-11-2014,51.48,26-11-2014,1.2475,26-11-2014,73.87,26-11-2014,16.65,26-11-2014,72.11,15-12-2014,"1,155.00",09-12-2014,"2,056.55",05-12-2014,0.2745,05-12-2014,9.85,15-12-2014,"1,490.44",09-12-2014,"10,863.60",03-12-2014,32.84,05-11-2014,3.22
25-11-2014,18550,25-11-2014,17819.05,25-11-2014,2354.88,25-11-2014,51.57,25-11-2014,1.2443,25-11-2014,75.51,25-11-2014,16.45,25-11-2014,72.77,12-12-2014,"1,155.00",05-12-2014,"2,072.78",03-12-2014,0.2757,03-12-2014,10.25,12-12-2014,"1,523.53",05-12-2014,"10,957.40",02-12-2014,32.76,04-11-2014,3.26
24-11-2014,18550,24-11-2014,17812.63,24-11-2014,2348.48,24-11-2014,51.26,24-11-2014,1.2376,24-11-2014,76.62,24-11-2014,16.39,24-11-2014,73.29,11-12-2014,"1,155.00",03-12-2014,"2,067.45",02-12-2014,0.2772,02-12-2014,10.17,11-12-2014,"1,546.18",03-12-2014,"10,942.70",28-11-2014,32.77,03-11-2014,3.36
21-11-2014,18450,21-11-2014,17721.02,21-11-2014,2313.22,21-11-2014,51.45,21-11-2014,1.2541,21-11-2014,76.29,21-11-2014,16.23,21-11-2014,73.53,09-12-2014,"1,155.00",02-12-2014,"2,053.77",28-11-2014,0.2783,28-11-2014,9.76,09-12-2014,"1,573.89",02-12-2014,"10,888.40",26-11-2014,32.77,31-10-2014,3.4
20-11-2014,18300,20-11-2014,17677.32,20-11-2014,2333.79,20-11-2014,51.45,20-11-2014,1.2555,20-11-2014,74.25,20-11-2014,16.13,20-11-2014,73.34,05-12-2014,"1,155.00",28-11-2014,"2,074.78",26-11-2014,0.2783,26-11-2014,10.28,03-12-2014,"1,597.33",28-11-2014,"10,993.10",25-11-2014,32.8,30-10-2014,3.4
19-11-2014,18450,19-11-2014,17685.51,19-11-2014,2342.01,19-11-2014,51.19,19-11-2014,1.2537,19-11-2014,74.23,19-11-2014,16.16,19-11-2014,74.08,03-12-2014,"1,170.00",26-11-2014,"2,067.36",25-11-2014,0.2771,25-11-2014,10.04,02-12-2014,"1,596.71",26-11-2014,"11,036.80",24-11-2014,32.74,29-10-2014,3.39
18-11-2014,18300,18-11-2014,17643.09,18-11-2014,2316.11,18-11-2014,51.27,18-11-2014,1.245,18-11-2014,75.49,18-11-2014,16.1,18-11-2014,73.67,02-12-2014,"1,190.00",25-11-2014,"2,070.15",24-11-2014,0.2787,24-11-2014,10.1,28-11-2014,"1,596.49",25-11-2014,"11,053.30",21-11-2014,32.78,28-10-2014,3.36
17-11-2014,18350,17-11-2014,17631.85,17-11-2014,2324.83,17-11-2014,51.44,17-11-2014,1.2526,17-11-2014,75.93,17-11-2014,16.27,17-11-2014,73.04,28-11-2014,"1,190.00",24-11-2014,"2,065.07",21-11-2014,0.2774,21-11-2014,9.55,26-11-2014,"1,596.29",24-11-2014,"11,038.90",20-11-2014,32.83,27-10-2014,3.32
14-11-2014,18000,14-11-2014,17653.11,14-11-2014,2333.96,14-11-2014,51.49,14-11-2014,1.2477,14-11-2014,74.36,14-11-2014,15.6,14-11-2014,74.47,26-11-2014,"1,190.00",21-11-2014,"2,057.46",20-11-2014,0.2779,20-11-2014,9.4,25-11-2014,"1,591.23",21-11-2014,"10,938.00",19-11-2014,32.74,24-10-2014,3.32
13-11-2014,18000,13-11-2014,17618.69,13-11-2014,2304.14,13-11-2014,51.8,13-11-2014,1.2439,13-11-2014,76.95,13-11-2014,15.63,13-11-2014,74.25,25-11-2014,"1,190.00",20-11-2014,"2,045.87",19-11-2014,0.2803,19-11-2014,9.74,24-11-2014,"1,587.35",20-11-2014,"10,888.10",18-11-2014,32.79,22-10-2014,3.31
11-12-2014,18050,11-12-2014,17604.75,11-12-2014,2317.9,11-12-2014,52.28,12-11-2014,1.2476,11-12-2014,77.5,11-12-2014,15.7,12-11-2014,74.15,24-11-2014,"1,190.00",19-11-2014,"2,051.16",18-11-2014,0.2811,18-11-2014,9.69,21-11-2014,"1,568.56",19-11-2014,"10,938.60",17-11-2014,32.83,21-10-2014,3.34
11-11-2014,17900,11-11-2014,17615.64,11-11-2014,2309.67,11-11-2014,51.96,11-11-2014,1.2421,11-11-2014,77.18,11-11-2014,15.56,11-11-2014,73.92,21-11-2014,"1,190.00",18-11-2014,"2,041.48",17-11-2014,0.2812,17-11-2014,9.21,20-11-2014,"1,579.51",18-11-2014,"10,896.60",14-11-2014,32.76,20-10-2014,3.35
11-07-2014,17750,11-07-2014,17558.58,11-07-2014,2336.6,11-07-2014,51.94,06-11-2014,1.2487,11-07-2014,77.86,11-07-2014,15.39,06-11-2014,74.49,20-11-2014,"1,190.00",17-11-2014,"2,038.29",14-11-2014,0.283,14-11-2014,8.81,19-11-2014,"1,585.14",17-11-2014,"10,859.80",13-11-2014,32.82,17-10-2014,3.31
11-06-2014,17750,11-06-2014,17491.66,11-06-2014,2329.23,11-06-2014,52.29,04-11-2014,1.2483,11-06-2014,78.87,11-06-2014,15.32,04-11-2014,72.37,19-11-2014,"1,210.00",14-11-2014,"2,039.74",13-11-2014,0.2842,13-11-2014,9.33,18-11-2014,"1,571.81",14-11-2014,"10,861.50",12-11-2014,32.82,16-10-2014,3.3
11-04-2014,18000,11-04-2014,17368.81,11-04-2014,2334.46,11-04-2014,52.21,03-11-2014,1.2515,11-04-2014,78.22,11-04-2014,16.1,03-11-2014,72.69,18-11-2014,"1,210.00",13-11-2014,"2,039.21",12-11-2014,0.2841,12-11-2014,9.53,17-11-2014,"1,576.41",13-11-2014,"10,884.10",11-11-2014,32.8,15-10-2014,3.16
11-03-2014,18000,11-03-2014,17390.9,11-03-2014,2344.66,11-03-2014,52.05,31-10-2014,1.2612,11-03-2014,80.59,11-03-2014,16.14,31-10-2014,72.68,17-11-2014,"1,210.00",12-11-2014,"2,037.75",11-11-2014,0.2862,11-11-2014,9.17,14-11-2014,"1,580.41",12-11-2014,"10,907.50",06-11-2014,32.76,14-10-2014,3.18
31-10-2014,18400,31-10-2014,17208.78,31-10-2014,2309.52,31-10-2014,52.08,30-10-2014,1.2631,31-10-2014,81.04,31-10-2014,16.49,30-10-2014,71.04,14-11-2014,"1,210.00",11-11-2014,"2,038.20",06-11-2014,0.2859,06-11-2014,9,13-11-2014,"1,561.89",11-11-2014,"10,892.50",05-11-2014,32.65,13-10-2014,3.24
30-10-2014,18650,30-10-2014,16968.14,30-10-2014,2301.7,30-10-2014,51.96,29-10-2014,1.2735,30-10-2014,81.93,30-10-2014,17.05,29-10-2014,71.52,13-11-2014,"1,210.00",06-11-2014,"2,023.33",04-11-2014,0.2877,04-11-2014,9.77,12-11-2014,"1,572.45",06-11-2014,"10,824.10",04-11-2014,32.67,10-10-2014,3.24
29-10-2014,18850,29-10-2014,17005.07,29-10-2014,2302.14,29-10-2014,52.33,28-10-2014,1.2698,29-10-2014,81.55,29-10-2014,17.17,28-10-2014,71.72,12-11-2014,"1,210.00",04-11-2014,"2,015.81",03-11-2014,0.2906,03-11-2014,9.24,11-11-2014,"1,569.00",04-11-2014,"10,781.10",03-11-2014,32.56,09-10-2014,3.29
28-10-2014,18850,28-10-2014,16825.19,28-10-2014,2277.85,28-10-2014,52.28,27-10-2014,1.2683,28-10-2014,80.64,28-10-2014,17.08,27-10-2014,71.88,11-11-2014,"1,210.00",03-11-2014,"2,018.21",31-10-2014,0.2978,31-10-2014,9.73,06-11-2014,"1,581.32",03-11-2014,"10,834.40",31-10-2014,32.55,08-10-2014,3.3
27-10-2014,18800,27-10-2014,16796.1,27-10-2014,2269.17,27-10-2014,52.14,24-10-2014,1.2645,27-10-2014,81.27,27-10-2014,17.13,24-10-2014,71.84,06-11-2014,"1,210.00",31-10-2014,"2,001.20",30-10-2014,0.299,30-10-2014,10.57,04-11-2014,"1,583.55",31-10-2014,"10,772.90",30-10-2014,32.51,07-10-2014,3.35
24-10-2014,18850,24-10-2014,16677.04,24-10-2014,2265.16,24-10-2014,51.85,22-10-2014,1.2716,24-10-2014,81.95,24-10-2014,17.15,22-10-2014,71.5,04-11-2014,"1,220.00",30-10-2014,"1,979.49",29-10-2014,0.2999,29-10-2014,10.63,03-11-2014,"1,591.02",30-10-2014,"10,626.10",29-10-2014,32.41,06-10-2014,3.39
22-10-2014,19000,22-10-2014,16615.26,22-10-2014,2259.48,22-10-2014,51.95,21-10-2014,1.2801,22-10-2014,82.55,22-10-2014,17.47,21-10-2014,71.73,03-11-2014,"1,220.00",29-10-2014,"1,983.29",28-10-2014,0.3007,28-10-2014,10.69,31-10-2014,"1,570.97",29-10-2014,"10,690.30",28-10-2014,32.41,03-10-2014,3.34
21-10-2014,18950,21-10-2014,16406.03,21-10-2014,2253.99,21-10-2014,52.16,20-10-2014,1.2758,21-10-2014,82.76,21-10-2014,17.38,20-10-2014,71.85,31-10-2014,"1,220.00",28-10-2014,"1,964.14",27-10-2014,0.299,27-10-2014,10.7,30-10-2014,"1,565.86",28-10-2014,"10,576.90",27-10-2014,32.36,02-10-2014,3.31
20-10-2014,18900,20-10-2014,16373.15,20-10-2014,2272.02,20-10-2014,52.11,17-10-2014,1.2811,20-10-2014,83.13,20-10-2014,17.23,17-10-2014,71.55,30-10-2014,"1,220.00",27-10-2014,"1,962.97",24-10-2014,0.2996,24-10-2014,10.96,29-10-2014,"1,564.51",27-10-2014,"10,547.70",24-10-2014,32.35,01-10-2014,3.36
17-10-2014,18950,17-10-2014,16118.39,17-10-2014,2251.56,17-10-2014,52.12,16-10-2014,1.2837,17-10-2014,83.18,17-10-2014,17.32,16-10-2014,71.3,29-10-2014,"1,220.00",24-10-2014,"1,951.59",22-10-2014,0.3015,22-10-2014,11.06,28-10-2014,"1,549.06",24-10-2014,"10,529.30",22-10-2014,32.25,30-09-2014,3.38
16-10-2014,19000,16-10-2014,16137.14,16-10-2014,2267.8,16-10-2014,51.94,15-10-2014,1.2659,16-10-2014,81.06,16-10-2014,17.41,15-10-2014,70.91,28-10-2014,"1,220.00",22-10-2014,"1,941.29",21-10-2014,0.302,21-10-2014,11.11,27-10-2014,"1,542.69",22-10-2014,"10,502.10",21-10-2014,32.25,29-09-2014,3.43
15-10-2014,18850,15-10-2014,16313.3,15-10-2014,2284.54,15-10-2014,51.66,14-10-2014,1.2752,15-10-2014,82.32,15-10-2014,17.39,14-10-2014,70.87,27-10-2014,"1,210.00",21-10-2014,"1,909.38",20-10-2014,0.3027,20-10-2014,11.26,24-10-2014,"1,537.99",21-10-2014,"10,370.70",20-10-2014,32.38,27-09-2014,3.42
14-10-2014,18850,14-10-2014,16321.9,14-10-2014,2275.81,14-10-2014,52.11,13-10-2014,1.2637,14-10-2014,84.98,14-10-2014,17.45,13-10-2014,70.58,24-10-2014,"1,210.00",20-10-2014,"1,885.62",17-10-2014,0.3046,17-10-2014,11.23,22-10-2014,"1,534.03",20-10-2014,"10,227.20",17-10-2014,32.39,26-09-2014,3.43
13-10-2014,18850,13-10-2014,16535.43,13-10-2014,2278.56,13-10-2014,52.15,10-10-2014,1.2691,13-10-2014,85.2,13-10-2014,17.33,10-10-2014,70.75,22-10-2014,"1,210.00",17-10-2014,"1,864.91",16-10-2014,0.3058,16-10-2014,11.52,21-10-2014,"1,529.73",17-10-2014,"10,212.90",16-10-2014,32.41,25-09-2014,3.46
10-10-2014,18700,10-10-2014,16654.88,10-10-2014,2282.89,10-10-2014,52.26,09-10-2014,1.2732,10-10-2014,84.39,10-10-2014,17.3,09-10-2014,70.44,21-10-2014,"1,210.00",16-10-2014,"1,855.95",15-10-2014,0.3028,15-10-2014,11.75,20-10-2014,"1,541.10",16-10-2014,"10,004.80",15-10-2014,32.47,24-09-2014,3.45
10-09-2014,18750,10-09-2014,16989.37,10-09-2014,2296.45,10-09-2014,52.66,07-10-2014,1.2656,10-09-2014,87.73,10-09-2014,17.34,07-10-2014,69.8,20-10-2014,"1,210.00",15-10-2014,"1,874.18",14-10-2014,0.3029,14-10-2014,11.23,17-10-2014,"1,529.36",15-10-2014,"10,083.90",14-10-2014,32.4,23-09-2014,3.45
10-07-2014,18550,10-07-2014,16988.25,10-07-2014,2284.1,10-07-2014,52.42,06-10-2014,1.251,10-07-2014,90.45,10-07-2014,17.29,06-10-2014,70.91,17-10-2014,"1,210.00",14-10-2014,"1,877.11",13-10-2014,0.303,13-10-2014,11.75,16-10-2014,"1,540.90",14-10-2014,"10,194.00",13-10-2014,32.41,22-09-2014,3.48
10-06-2014,18300,10-06-2014,17010.34,10-06-2014,2323.63,10-06-2014,52.07,03-10-2014,1.2668,10-06-2014,89.77,10-06-2014,16.8,03-10-2014,71.16,16-10-2014,"1,210.00",13-10-2014,"1,905.65",10-10-2014,0.3009,10-10-2014,11.22,15-10-2014,"1,550.69",13-10-2014,"10,317.50",10-10-2014,32.41,19-09-2014,3.5
10-03-2014,18600,10-03-2014,16802.2,10-03-2014,2317.69,10-03-2014,52.35,02-10-2014,1.2622,10-03-2014,91.38,10-03-2014,17.05,02-10-2014,70.78,15-10-2014,"1,210.00",10-10-2014,"1,925.63",09-10-2014,0.3008,09-10-2014,11.32,14-10-2014,"1,544.65",10-10-2014,"10,397.40",09-10-2014,32.53,18-09-2014,3.52
10-02-2014,18600,10-02-2014,16808.27,10-02-2014,2338.31,10-02-2014,52.47,01-10-2014,1.2631,10-02-2014,90.74,10-02-2014,17.14,01-10-2014,71.35,14-10-2014,"1,210.00",09-10-2014,"1,967.68",07-10-2014,0.2995,07-10-2014,11.02,13-10-2014,"1,544.66",09-10-2014,"10,615.00",07-10-2014,32.57,17-09-2014,3.51
