Y_Date,Y
2020-01-15,22200
2020-01-16,22300
2020-01-17,22400
2020-01-20,22400
2020-01-21,22500
2020-01-22,22350
2020-01-23,22400
2020-01-24,22550
2020-01-27,22950
2020-01-28,23000
2020-01-29,22850
2020-01-30,23200
2020-01-31,23200
2020-02-03,23400
2020-02-04,23200
2020-02-05,22900
2020-02-06,22850
2020-02-07,23100
2020-02-11,23200
2020-02-12,23150
2020-02-13,23150
2020-02-14,23200
2020-02-17,23350
2020-02-18,23400
2020-02-19,23600
2020-02-20,23800
2020-02-21,24250
2020-02-24,24950
2020-02-25,24800
2020-02-26,24750
2020-02-27,24850
2020-02-28,24550
2020-03-02,23750
2020-03-03,23850
2020-03-04,24450
2020-03-05,24400
2020-03-06,25000
2020-03-09,25250
2020-03-10,24800
2020-03-11,24700
2020-03-12,24450
2020-03-13,23750
2020-03-16,23300
2020-03-17,22700
2020-03-18,23450
2020-03-19,23000
2020-03-20,22800
2020-03-23,23250
2020-03-24,24450
2020-03-25,24800
2020-03-26,24550
2020-03-27,24800
2020-03-30,24900
2020-03-31,24900
2020-04-01,24650
2020-04-02,24850
2020-04-03,25050
2020-04-07,25650
2020-04-08,25400
2020-04-09,25350
2020-04-13,25700
2020-04-14,26250
2020-04-15,26250
2020-04-16,26200
2020-04-17,26100
2020-04-20,25800
2020-04-21,26000
2020-04-22,25900
2020-04-23,26100
2020-04-24,26350
2020-04-27,26350
2020-04-28,26100
2020-04-29,26150
2020-04-30,26150
2020-05-05,26000
2020-05-07,26000
2020-05-08,26150
2020-05-11,26000
2020-05-12,25900
2020-05-13,25900
2020-05-14,26000
2020-05-15,26250
2020-05-18,26600
2020-05-19,26300
2020-05-20,26350
2020-05-21,26300
2020-05-22,26100
2020-05-25,26150
2020-05-26,26200
2020-05-27,25900
2020-05-28,25900
2020-05-29,25950
2020-06-01,26100
2020-06-02,26050
2020-06-04,25600
2020-06-05,25600
2020-06-08,25250
2020-06-09,25250
2020-06-10,25450
2020-06-11,25350
2020-06-12,25450
2020-06-15,25400
2020-06-16,25400
2020-06-17,25450
2020-06-18,25450
2020-06-19,25400
2020-06-22,25700
2020-06-23,25700
2020-06-24,25850
2020-06-25,25750
2020-06-26,25800
2020-06-29,25850
2020-06-30,25900
2020-07-01,26100
2020-07-02,26000
2020-07-03,26150
2020-07-07,26250
2020-07-08,26550
2020-07-09,26650
2020-07-10,26700
2020-07-13,26700
2020-07-14,26800
2020-07-15,26950
2020-07-16,27050
2020-07-17,27000
2020-07-20,27150
2020-07-21,27250
2020-07-22,27650
2020-07-23,27850
2020-07-24,28200
2020-07-29,29050
2020-07-30,29100
2020-07-31,29000
2020-08-03,29100
2020-08-04,29050
2020-08-05,29450
2020-08-06,29850
2020-08-07,30350
2020-08-10,29900
2020-08-11,29700
2020-08-13,28400
2020-08-14,28650
2020-08-17,28550
2020-08-18,29350
2020-08-19,29400
2020-08-20,28850
2020-08-21,28950
2020-08-24,28850
2020-08-25,28850
2020-08-26,28650
2020-08-27,28750
2020-08-28,28650
2020-08-31,28900
2020-09-01,29100
2020-09-02,29050
2020-09-03,28850
2020-09-08,28650
2020-09-09,28650
2020-09-10,28750
2020-09-11,28850
2020-09-14,28850
2020-09-15,28950
2020-09-16,28900
2020-09-17,28750
2020-09-18,28750
2020-09-21,28650
2020-09-22,28400
2020-09-23,28300
2020-09-24,27900
2020-09-25,27850
2020-09-28,27900
2020-09-29,28300
2020-09-30,28400
2020-10-01,28250
2020-10-02,28400
2020-10-05,28350
2020-10-06,28300
2020-10-07,27900
2020-10-08,27900
2020-10-09,28100
2020-10-12,28300
2020-10-14,28000
2020-10-15,28000
2020-10-16,28150
2020-10-19,28100
2020-10-20,28100
2020-10-21,28300
2020-10-22,28300
2020-10-26,28200
2020-10-27,28250
2020-10-28,28200
2020-10-29,27800
2020-10-30,27700
2020-11-02,27750
2020-11-03,27900
2020-11-04,28000
2020-11-05,28000
2020-11-06,28250
