Date,Y_Date,Y,XAU_USD,Set,Oil,TenbondTHB,NYSE
2021-11-08 00:00:00,28-08-2014,19450,1818.44,1631.34,80,1.9,17242.4
2021-11-09 00:00:00,27-08-2014,19450,1824.74,1626.8,80.87,1.895,17310.5
2021-11-11 00:00:00,26-08-2014,19350,1849.69,1629.28,80.1,1.95,17192
2021-11-16 00:00:00,25-08-2014,19450,1862.94,1642.05,79.8,1.96,17285.5
2021-11-17 00:00:00,22-08-2014,19400,1850.34,1646.86,79.6,1.99,17302.8
2021-11-18 00:00:00,21-08-2014,19600,1866.97,1643.39,77.49,1.97,17192.7
2021-11-22 00:00:00,20-08-2014,19600,1846.74,1648.14,75.07,1.955,16974
2021-11-23 00:00:00,19-08-2014,19650,1805.65,1652.62,75.81,1.99,16945.8
2021-11-24 00:00:00,18-08-2014,19650,1790.34,1650.54,77.9,2,17007.9
2021-11-29 00:00:00,15-08-2014,19850,1790.05,1608.01,68.93,2,16624.9
2021-11-30 00:00:00,14-08-2014,19850,1785.34,1601.52,69.69,1.88,16684
2021-12-01 00:00:00,13-08-2014,19900,1774.15,1576.26,66.68,1.92,16319
2021-12-03 00:00:00,08-08-2014,20100,1768.84,1593.08,67.17,1.9,16475.2
2021-12-08 00:00:00,07-08-2014,19900,1784.4,1617.09,71.62,1.99,16853.6
2021-12-15 00:00:00,06-08-2014,19700,1770.49,1628.01,70.12,1.99,16652.6
2021-12-16 00:00:00,05-08-2014,19650,1777.4,1629.48,71.28,1.99,16813.6
2021-12-20 00:00:00,04-08-2014,19700,1799.4,1631.22,69.88,1.88,16668.6
2021-12-22 00:00:00,01-08-2014,19600,1788.94,1628.42,70.97,1.99,16744.3
2021-12-23 00:00:00,31-07-2014,19650,1803.69,1633.2,72.59,1.95,16874.9
2021-12-29 00:00:00,30-07-2014,19650,1805.59,1643.43,75.71,1.95,17134.2
2022-01-04 00:00:00,29-07-2014,19700,1801.34,1664.51,75.8,2,17226.1
2022-01-07 00:00:00,28-07-2014,19650,1789.55,1659.15,79,2.03,17156.5
2022-01-10 00:00:00,25-07-2014,19550,1795.41,1661.5,78.51,2.05,17166.3
2022-01-12 00:00:00,24-07-2014,19650,1822.49,1676.03,80.71,2.07,17294.5
2022-01-13 00:00:00,23-07-2014,19750,1825.94,1680.83,82.12,2.09,17353.8
2022-01-14 00:00:00,22-07-2014,19850,1822.55,1676.58,81.21,2.095,17259
2022-01-18 00:00:00,21-07-2014,19950,1819.77,1680.28,83.77,2.2,17219.1
2022-01-21 00:00:00,18-07-2014,20100,1838.65,1651.21,83.65,2.18,16663.8
2022-01-25 00:00:00,17-07-2014,19850,1843.34,1636.33,83.32,2.125,16414
2022-01-27 00:00:00,16-07-2014,19800,1818.44,1633.78,85.71,2.15,16236.5
2022-02-10 00:00:00,15-07-2014,19950,1832.94,1705.73,88.84,2.16,17069.7
2022-03-01 00:00:00,14-07-2014,20400,1908.19,1694.95,93.88,2.15,16313.9
2022-03-03 00:00:00,10-07-2014,20300,1926.49,1701.26,107.27,2.09,16380.9
2022-03-07 00:00:00,09-07-2014,20250,1977.09,1654.43,116.03,2.1,16129.7
2022-03-31 00:00:00,08-07-2014,20250,1932.8,1698.8,105.3,2.205,16932.8
2022-04-05 00:00:00,04-07-2014,20250,1933.38,1705.86,102.16,2.205,16830.9
2022-04-22 00:00:00,03-07-2014,20350,1951.49,1686.26,102.01,2.75,16499.3
2022-04-28 00:00:00,02-07-2014,20350,1886.14,1663.14,100.59,2.71,15741.8
2022-05-10 00:00:00,30-06-2014,20250,1853.74,1599.98,100.96,3.36,15057.9
2022-05-11 00:00:00,27-06-2014,20250,1838.41,1621.35,97.74,3.31,15025.7
2022-05-12 00:00:00,26-06-2014,20250,1852.58,1607.28,103.94,3.36,14902.1
2022-05-13 00:00:00,25-06-2014,20250,1822.48,1592.47,104.91,3.33,14931.1
2022-05-17 00:00:00,24-06-2014,20250,1824.18,1595.6,111.61,3.39,15259.8
2022-05-20 00:00:00,23-06-2014,20150,1842.12,1618.92,109.26,3.1,15035.9
2022-05-24 00:00:00,20-06-2014,20150,1853.59,1636.12,107.68,2.99,15343
2022-05-25 00:00:00,19-06-2014,19600,1865.09,1632.12,107.68,2.9,15290.4
2022-06-08 00:00:00,18-06-2014,19600,1852.51,1639.1,117.7,2.87,16019.6
2022-06-10 00:00:00,17-06-2014,19550,1848.09,1637.36,119.07,2.87,15472.5
2022-06-13 00:00:00,16-06-2014,19650,1875.8,1611.84,117.71,3.04,15096.7
2022-06-14 00:00:00,13-06-2014,19600,1819.1,1597.17,118.45,3.2,14527.9
2022-06-15 00:00:00,12-06-2014,19450,1808.35,1605.54,116.41,3.05,14444.6
2022-06-16 00:00:00,11-06-2014,19450,1833.99,1604.73,114.09,3.05,14595.2
2022-06-23 00:00:00,10-06-2014,19300,1837.87,1564.21,102.53,2.97,14352.8
2022-06-27 00:00:00,09-06-2014,19300,1838.15,1577.89,104.37,2.9,14811.5
2022-06-29 00:00:00,06-06-2014,19400,1819.95,1588.03,109,2.88,14667.3
2022-06-30 00:00:00,05-06-2014,19300,1817.8,1587.82,106.67,2.86,14599.6
2022-07-01 00:00:00,04-06-2014,19300,1807.31,1571.19,103.33,2.88,14487.6
2022-07-05 00:00:00,03-06-2014,19350,1808.74,1566.51,105.6,2.77,14636.8
2022-07-14 00:00:00,02-06-2014,19450,1735.7,1543.4,94.14,2.77,14340.3
2022-07-15 00:00:00,30-05-2014,19600,1709.81,1538.76,93.51,2.53,14171.2
2022-07-18 00:00:00,29-05-2014,19500,1707.94,1539.13,94.34,2.53,14449.7
2022-07-25 00:00:00,,,1728.15,1553.7,92.83,2.55,14790.8
2022-07-26 00:00:00,,,1719.69,1563.16,93.95,2.55,14899.1
2022-08-01 00:00:00,,,1765.05,1584.93,96.44,2.49,15327.7
2022-08-02 00:00:00,,,1772.23,1588.76,92.2,2.44,15286
2022-08-04 00:00:00,,,1765.34,1599.96,89.99,2.44,15267.2
2022-08-09 00:00:00,,,1789.21,1608.96,89.87,2.49,15305.8
2022-08-10 00:00:00,,,1794.21,1616.4,89.71,2.46,15264.8
2022-08-15 00:00:00,,,1802.05,1621.2,91.3,2.38,15804.4
2022-08-16 00:00:00,,,1779.74,1629.44,87.39,2.35,15794.3
2022-08-22 00:00:00,,,1747.05,1623.72,89.63,2.57,15588.3
2022-08-23 00:00:00,,,1736.4,1613.2,90.1,2.51,15341.9
2022-08-25 00:00:00,,,1751.55,1638.51,94.82,2.45,15392.1
2022-08-29 00:00:00,,,1736.19,1622.43,92.28,2.47,15178.2
2022-08-30 00:00:00,,,1738.36,1631.17,95.8,2.45,15118.9
2022-08-31 00:00:00,,,1723.83,1632.92,91.85,2.45,14931.4
2022-09-14 00:00:00,,,1701.86,1643.39,87.24,2.7,14820.8
2022-09-20 00:00:00,,,1675.47,1640.62,85.02,2.83,14674.5
2022-09-21 00:00:00,,,1663.67,1640.5,83.6,2.83,14474.7
2022-09-26 00:00:00,,,1645.4,1626.61,78.75,3.12,13797
2022-09-30 00:00:00,,,1661.13,1589.98,80.86,3.11,13608.3
2022-10-03 00:00:00,,,1661.3,1586.51,80.29,3.11,13472.2
2022-10-04 00:00:00,,,1699.4,1576.93,82.57,2.97,13855.7
2022-10-11 00:00:00,,,1668.4,1567.37,89.75,3.16,13693.6
2022-10-12 00:00:00,,,1666.49,1564.42,87.25,3.12,13608.1
2022-11-01 00:00:00,,,1633.4,1614.23,85.2,3.22,14747
2022-11-04 00:00:00,,,1629.4,1628.13,86.92,3.05,14455.7
2022-11-09 00:00:00,,,1712.6,1633.58,87.73,2.93,14889.3
2022-11-16 00:00:00,,,1778.34,1628.74,86.23,2.69,15381
2022-11-21 00:00:00,,,1750.82,1613.43,80.26,2.74,15309.8
2022-11-23 00:00:00,,,1740.3,1619.87,80.86,2.64,15481.8
2022-11-25 00:00:00,,,1756.48,1622.39,77.57,2.55,15545.5
2022-11-29 00:00:00,,,1740.82,1619.23,76.66,2.62,15370.4
2022-12-02 00:00:00,,,1803.15,1649.79,81.35,2.52,15761.1
2022-12-06 00:00:00,,,1768.67,1639.25,77.46,2.52,15474.8
2022-12-07 00:00:00,,,1771.14,1632.2,74.73,2.47,15328.4
2022-12-09 00:00:00,,,1789.3,1621.97,71.92,2.47,15399.9
2022-12-14 00:00:00,,,1810.49,1630.49,75.22,2.37,15562.5
2022-12-16 00:00:00,,,1776.72,1615.55,76.33,2.39,15182.3
2022-12-19 00:00:00,,,1793.13,1619.03,74.62,2.46,15018.2
2022-12-21 00:00:00,,,1818.06,1611.26,76,2.52,15000.6
2022-12-22 00:00:00,,,1814.2,1614.53,78.28,2.5,15219.5
2022-12-23 00:00:00,,,1792.65,1611.92,78.14,2.52,15081.5
2022-12-27 00:00:00,,,1796.67,1632.06,79.99,2.5,15188.5
2022-12-28 00:00:00,,,1814,1644,80.02,2.56,15218.3
2022-12-29 00:00:00,,,1804.16,1644.73,79.01,2.52,15037.3
2023-01-06 00:00:00,,,1833.27,1667.14,74.18,2.54,15225.4
2023-01-09 00:00:00,,,1865.45,1685.3,73.87,2.47,15539.7
2023-01-11 00:00:00,,,1877.3,1693.22,75.06,2.43,15608.2
2023-01-12 00:00:00,,,1876.43,1688.34,77.9,2.44,15749.1
2023-01-13 00:00:00,,,1897.03,1691.52,78.58,2.42,15859.5
2023-01-19 00:00:00,,,1903.83,1682.13,79.43,2.42,15649.1
2023-01-23 00:00:00,,,1926.2,1681.33,82.12,2.48,15777.5
2023-01-24 00:00:00,,,1931.35,1689.9,81.94,2.47,15880.1
2023-01-31 00:00:00,,,1922.82,1681.66,78.19,2.47,15818.9
2023-02-02 00:00:00,,,1950.54,1689.16,77.06,2.47,16121.2
2023-02-13 00:00:00,,,1865.69,1661.37,80.05,2.56,15910.7
2023-02-16 00:00:00,,,1836.56,1653.85,78.68,2.55,16016.1
2023-02-21 00:00:00,,,1841.71,1659.7,76.64,2.52,15840.2
2023-02-22 00:00:00,,,1834.71,1665.6,76.29,2.52,15572.5
2023-03-08 00:00:00,,,1813.61,1606.13,77.36,2.52,15439
2023-03-09 00:00:00,,,1813.65,1615.27,76.65,2.48,15440.6
2023-03-10 00:00:00,,,1830.96,1605.62,75.78,2.45,15140.8
2023-03-17 00:00:00,,,1920,1564.58,68.47,2.48,14831
2023-03-23 00:00:00,,,1967.91,1582.26,70.07,2.31,14741.1
2023-03-27 00:00:00,,,1977.66,1595.12,69.75,2.25,14758.6
2023-03-29 00:00:00,,,1972.82,1611.75,73.74,2.34,14949.3
2023-03-31 00:00:00,,,1978.62,1607,74.44,2.38,15200.6
2023-04-03 00:00:00,,,1970.84,1610.84,80.6,2.43,15374.9
2023-04-19 00:00:00,,,2007.49,1588.9,80.96,2.54,15685
2023-04-27 00:00:00,,,1987.58,1539.28,74.3,2.51,15228.6
2023-05-03 00:00:00,,,2014.8,1521.17,71.43,2.47,15314.6
2023-05-08 00:00:00,,,2015.95,1541.51,71.27,2.46,15380.9
2023-05-11 00:00:00,,,2030.56,1571.21,72.54,2.48,15349.2
2023-05-12 00:00:00,,,2015.19,1565.66,71.47,2.49,15263.1
2023-05-17 00:00:00,,,1988.94,1541.29,70.6,2.52,15129.2
2023-05-19 00:00:00,,,1957.4,1529.15,72.06,2.51,15345.4
2023-05-22 00:00:00,,,1977.8,1505.21,71.87,2.51,15324.3
2023-05-23 00:00:00,,,1971.99,1526.15,72,2.54,15318.8
2023-06-01 00:00:00,,,1962.8,1534.16,67.81,2.46,14887.1
2023-06-07 00:00:00,,,1963.59,1531.3,71.7,2.49,15391.8
2023-06-13 00:00:00,,,1957.69,1553.11,67.45,2.49,15548.5
2023-06-22 00:00:00,,,1932.09,1524.35,72.4,2.54,15657
2023-06-27 00:00:00,,,1923.21,1488.17,69.63,2.52,15518.7
2023-07-05 00:00:00,,,1925.9,1512.93,70.25,2.49,15918.5
2023-07-06 00:00:00,,,1916.05,1503.38,71.85,2.51,15835.5
2023-07-17 00:00:00,,,1954.9,1521.39,74.88,2.53,16040.2
2023-07-20 00:00:00,,,1976.8,1536.08,75.33,2.54,16230.9
2023-07-26 00:00:00,,,1964.99,1527.41,78.88,2.59,16385.2
2023-07-27 00:00:00,,,1972.08,1527.12,78.49,2.57,16418.2
2023-08-04 00:00:00,,,1934.12,1531.03,81.22,2.57,16125.4
2023-08-07 00:00:00,,,1942.59,1533.18,82.27,2.57,16071.1
2023-08-08 00:00:00,,,1936.76,1534.61,82.04,2.6,16208.2
2023-08-16 00:00:00,,,1901.59,1516.64,80.74,2.6,15911.3
2023-08-24 00:00:00,,,1914.15,1552.97,78.3,2.6,15823.3
2023-08-29 00:00:00,,,1920.23,1566,79.55,2.6,15879.6
2023-09-01 00:00:00,,,1940.19,1569.2,82.9,2.62,16000.4
2023-09-11 00:00:00,,,1919.16,1548.93,86.74,2.62,15879
2023-09-12 00:00:00,,,1922.9,1544.08,86.62,2.94,15949.4
2023-09-13 00:00:00,,,1913.55,1546.47,88.07,2.98,15953.9
2023-09-14 00:00:00,,,1906.68,1538.03,88.19,3.02,15926.6
2023-09-18 00:00:00,,,1924.19,1539.4,90.41,2.98,15973.7
2023-09-19 00:00:00,,,1933.68,1527.68,90.97,3.02,15952.5
2023-09-20 00:00:00,,,1931.69,1521.66,90.63,3.14,15929
2023-09-21 00:00:00,,,1930.99,1504.55,88.07,3.17,15859.6
2023-09-22 00:00:00,,,1920.08,1514.07,88.27,3.16,15601.6
2023-09-25 00:00:00,,,1925.24,1524.39,88.83,3.2,15569.5
2023-09-26 00:00:00,,,1916.03,1504.69,88.3,3.29,15593.7
2023-09-27 00:00:00,,,1900.69,1494.14,88.92,3.22,15381.6
2023-09-28 00:00:00,,,1875.73,1497.65,91.44,3.27,15394.7
2023-09-29 00:00:00,,,1865.43,1482.12,89.7,3.29,15478.1
2023-10-03 00:00:00,,,1827.96,1458.65,87.01,3.17,15230
2023-10-04 00:00:00,,,1824.3,1430.74,87.44,3.31,15049.6
2023-10-05 00:00:00,,,1820.49,1454.57,82.85,3.37,15070.9
2023-10-06 00:00:00,,,1820.4,1457.81,81.05,3.36,15072.9
2023-10-09 00:00:00,,,1832.74,1434.67,83.2,3.36,15214
2023-10-10 00:00:00,,,1861.27,1441.84,84.7,3.33,15318.1
2023-10-11 00:00:00,,,1859.99,1438.08,84.16,3.35,15450.2
2023-10-12 00:00:00,,,1874.1,1457,81.84,3.28,15487.8
2023-10-16 00:00:00,,,1929.3,1443.89,86.37,3.27,15323.7
2023-10-17 00:00:00,,,1920.14,1431.83,85.69,3.32,15484.5
2023-10-18 00:00:00,,,1923.7,1432.94,86.41,3.38,15541.4
2023-10-19 00:00:00,,,1947.99,1425.07,87.22,3.35,15325
2023-10-24 00:00:00,,,1972.97,1395.92,85.05,3.38,14946
2023-10-25 00:00:00,,,1971.36,1401.25,82.99,3.29,15025.8
2023-10-26 00:00:00,,,1979.97,1394.5,84.58,3.37,14914.1
2023-10-27 00:00:00,,,1985.17,1381.51,82.88,3.33,14858.7
2023-10-30 00:00:00,,,2004.8,1381.57,84.25,3.295,14675.8
2023-10-31 00:00:00,,,1996,1395.6,81.96,3.235,14825.9
2023-11-01 00:00:00,,,1983.01,1380.89,80.98,3.25,14919.2
2023-11-02 00:00:00,,,1983.53,1391.97,80.44,3.27,15002.5
2023-11-03 00:00:00,,,1985.69,1412.89,82.25,3.205,15332.6
2023-11-06 00:00:00,,,1992.3,1430.01,80.76,3.19,15475.2
2023-11-07 00:00:00,,,1978.19,1413.64,80.69,3.16,15440.5
2023-11-08 00:00:00,,,1968.84,1410.07,77.03,3.13,15388.5
2023-11-09 00:00:00,,,1950.09,1410.83,75.63,3.11,15352.2
2023-11-10 00:00:00,,,1958.4,1392.68,75.65,3.07,15235.2
2023-11-14 00:00:00,,,1946.19,1390.37,78.48,3.14,15403.1
2023-11-15 00:00:00,,,1963.05,1401.48,78.1,3.04,15732.7
2023-11-16 00:00:00,,,1959.44,1413.05,76.71,3.12,15765
2023-11-17 00:00:00,,,1981.21,1408.04,73.11,3,15716.5
2023-11-20 00:00:00,,,1980.39,1415.68,75.8,2.98,15813.5
2023-11-21 00:00:00,,,1977.49,1427.04,77.69,3,15881.6
2023-11-22 00:00:00,,,1998.69,1422.02,77.92,2.99,15861.6
2023-11-24 00:00:00,,,1994.06,1407.39,76.94,3.03,15907.9
2023-11-27 00:00:00,,,2002.78,1393.02,75.57,3.03,15983.8
2023-11-28 00:00:00,,,2013.94,1398.57,75.32,3.09,15930.9
2023-11-29 00:00:00,,,2041.24,1404.89,76.67,3,15929.1
2023-11-30 00:00:00,,,2044.8,1389.25,77.79,3.03,15963
2023-12-06 00:00:00,,,2019.74,1383.14,72.33,2.98,16123
2023-12-07 00:00:00,,,2025.3,1382.18,69.57,2.85,16092.4
2023-12-08 00:00:00,,,2028.69,1381.8,70,2.865,16136.9
2023-12-12 00:00:00,,,1981.59,1382.91,71.67,2.855,16274.4
2023-12-13 00:00:00,,,1979.74,1369.88,68.99,2.84,16285.9
2023-12-14 00:00:00,,,2026.59,1370.16,70.08,2.83,16560.7
2023-12-15 00:00:00,,,2035.8,1384.87,71.91,2.77,16723.9
2023-12-19 00:00:00,,,2027.3,1395.26,72.93,2.8,16656.8
2023-12-22 00:00:00,,,2045.84,1407.39,74.07,2.76,16724.9
2023-12-26 00:00:00,,,2055.73,1408.17,73.74,2.72,16770.5
2023-12-27 00:00:00,,,2066.7,1415.06,75.57,2.72,16859.5
2023-12-28 00:00:00,,,2077.34,1410.87,74.04,2.72,16898.3
