Y,DJI,Set_One,GBP_THB,EURUSD,Oil,XAG,XAU_XAG,Rhodium,SP_FIVE,JPY_THB,BVN ,Set,NYSE,USD_THB,TenBond_THB
29900.00,33803.56,2258.60,40.49,1.09,77.91,23.59,81.53,11990.00,4020.85,0.25,7.70,1683.56,15818.90,32.78,1.90
30100.00,33909.21,2261.13,40.67,1.09,80.04,23.60,81.57,12140.00,4049.27,0.25,8.37,1674.41,15962.60,32.83,1.92
29900.00,33952.93,2249.27,40.72,1.09,81.22,23.92,80.74,12240.00,4053.72,0.25,8.03,1682.80,15985.90,32.82,1.88
29800.00,33771.66,2260.74,40.63,1.09,80.48,23.90,81.30,12240.00,4036.08,0.25,7.91,1686.13,15889.30,32.77,2.00
29800.00,33538.36,2267.40,40.39,1.09,80.26,23.67,82.01,12240.00,3982.71,0.25,8.25,1689.90,15868.20,32.80,2.00
29950.00,33444.72,2272.98,40.48,1.09,81.62,23.45,82.49,12240.00,4001.74,0.25,8.43,1681.33,15880.10,32.73,1.99
30000.00,33439.56,2261.33,40.55,1.09,81.79,23.96,80.27,12240.00,3978.14,0.25,8.48,1687.42,15777.50,32.74,1.96
29950.00,33073.46,2271.25,40.75,1.08,80.84,23.83,80.92,12240.00,3909.04,0.26,8.29,1682.13,15569.60,32.92,1.97
29850.00,33171.35,2262.71,40.77,1.08,79.43,23.45,81.17,12240.00,3911.84,0.26,8.28,1682.04,15649.10,32.96,1.99
29800.00,33948.49,2263.88,40.56,1.08,81.34,23.92,79.69,12240.00,4002.25,0.26,8.15,1686.09,15883.60,33.00,1.96
29900.00,34222.32,2269.50,40.35,1.08,80.34,24.40,78.95,12190.00,3999.28,0.26,8.06,1691.52,15918.40,33.04,1.95
29750.00,34075.31,2282.50,40.49,1.09,78.58,23.78,79.70,12190.00,3960.60,0.26,7.95,1688.34,15859.50,33.20,1.90
29650.00,34047.86,2278.57,40.62,1.08,77.90,23.42,80.10,12190.00,3977.57,0.25,8.11,1693.22,15749.10,33.43,1.95
29700.00,33754.03,2287.29,40.67,1.07,75.06,23.61,79.50,12390.00,3932.35,0.25,8.32,1685.30,15608.20,33.49,1.98
29700.00,33664.39,2279.03,40.88,1.06,73.87,23.86,77.87,12390.00,3910.82,0.26,8.20,1667.14,15539.70,33.77,1.94
29600.00,33055.30,2251.26,40.55,1.05,74.18,23.25,78.92,12240.00,3823.37,0.26,8.13,1675.70,15225.40,34.05,2.04
29750.00,33191.72,2265.24,40.91,1.07,73.51,23.76,75.92,12240.00,3853.29,0.26,8.22,1662.65,15184.30,34.54,1.99
29750.00,33148.90,2268.25,41.62,1.07,80.66,24.06,76.11,12240.00,3829.06,0.26,8.03,1644.73,15241.20,34.61,1.99
29600.00,33121.61,2268.24,41.78,1.07,78.59,23.89,76.03,12240.00,3805.45,0.26,7.64,1644.00,15037.30,34.77,1.99
29600.00,33021.43,2243.07,41.82,1.06,78.61,23.53,76.71,12290.00,3829.56,0.26,7.54,1632.06,15218.30,34.64,1.98
29650.00,33264.76,2238.33,41.64,1.06,79.75,24.05,75.43,12290.00,3843.34,0.26,7.59,1611.92,15188.50,34.69,2.06
29500.00,33224.23,2218.02,41.85,1.06,80.97,23.84,75.59,12290.00,3815.11,0.26,7.61,1614.53,15081.50,34.86,2.09
29550.00,32961.06,2190.12,41.99,1.06,78.44,23.55,76.06,12290.00,3853.26,0.26,7.51,1611.26,15219.50,34.71,2.03
29700.00,33233.35,2194.26,41.87,1.06,78.47,23.97,75.76,12290.00,3839.49,0.26,7.55,1619.72,15000.60,34.68,1.99
29700.00,33028.09,2192.00,42.25,1.06,76.00,24.17,75.31,12290.00,3810.47,0.26,7.52,1619.03,14938.00,34.86,2.00
29500.00,32735.24,2203.16,42.35,1.06,75.77,22.97,77.76,12290.00,3853.79,0.25,7.71,1615.55,15018.20,34.87,1.97
29450.00,32921.45,2202.47,42.34,1.06,75.54,23.23,77.37,12390.00,3890.91,0.26,7.43,1632.64,15182.30,35.05,1.91
29450.00,33166.46,2194.20,42.69,1.06,76.24,23.07,77.03,12590.00,3958.37,0.25,7.36,1630.49,15495.00,34.53,1.92
29500.00,33773.00,2216.73,42.90,1.07,77.26,23.92,75.69,12790.00,4015.54,0.26,7.52,1629.83,15562.50,34.61,1.90
29550.00,34086.07,2216.22,42.78,1.06,75.19,23.73,76.39,13140.00,4069.38,0.26,7.59,1621.97,15468.70,34.87,1.90
29300.00,34268.44,2214.62,42.80,1.05,73.42,23.30,76.34,13290.00,3954.17,0.25,7.97,1632.20,15399.90,34.72,1.88
29400.00,33746.71,2204.46,42.42,1.06,72.07,23.07,77.49,13290.00,3933.28,0.25,8.00,1642.16,15328.40,35.10,1.83
29350.00,33695.97,2207.28,42.66,1.05,72.57,22.73,79.85,13290.00,4052.02,0.26,8.22,1626.14,15767.00,34.71,1.86
29400.00,33556.40,2214.55,42.61,1.05,74.47,22.19,77.42,13290.00,4087.14,0.26,8.19,1619.23,15780.00,35.14,1.83
29350.00,34533.59,2240.79,42.34,1.04,80.56,22.20,79.41,13290.00,3957.18,0.26,8.17,1616.43,15433.50,35.48,1.80
29350.00,33795.43,2218.78,42.39,1.03,78.75,21.26,82.41,13290.00,3964.19,0.26,8.31,1622.39,15370.40,35.73,1.81
29450.00,33847.80,2205.56,42.73,1.03,76.54,20.93,83.20,13290.00,4005.36,0.26,8.13,1619.87,15605.70,35.90,1.79
29650.00,34275.91,2200.71,43.15,1.04,75.93,21.40,82.28,13290.00,4023.34,0.26,7.70,1620.34,15545.50,35.74,1.83
29650.00,34213.04,2214.62,43.31,1.04,77.51,21.51,81.64,13240.00,4000.30,0.26,8.05,1613.43,15481.80,36.13,1.84
29700.00,34091.57,2213.22,42.94,1.03,81.08,21.08,82.55,13240.00,3965.51,0.26,8.10,1615.58,15278.30,36.27,1.66
29750.00,33810.05,2213.81,42.90,1.02,80.22,20.84,83.33,13540.00,3956.23,0.26,8.20,1617.65,15309.80,35.81,1.66
29700.00,33760.30,2200.30,42.61,1.03,80.30,20.95,83.44,13540.00,3966.39,0.26,7.75,1628.74,15314.40,35.83,1.70
29850.00,33606.59,2205.16,42.53,1.04,82.09,20.95,83.53,13540.00,3919.26,0.26,7.87,1625.58,15090.10,35.75,1.70
29900.00,33329.27,2208.44,42.62,1.04,85.22,21.48,82.62,13540.00,3976.82,0.26,7.91,1630.46,15381.00,35.56,1.68
29850.00,33554.93,2229.03,42.17,1.03,86.89,21.57,82.47,13140.00,4006.41,0.26,7.82,1635.36,15445.10,35.72,1.71
29850.00,33755.94,2229.33,41.97,1.03,85.25,21.99,80.68,13140.00,3977.97,0.25,8.13,1614.01,15320.40,35.97,1.73
29850.00,33662.05,2237.56,42.46,1.04,89.02,21.70,81.66,13490.00,3963.72,0.26,8.14,1628.19,15234.70,36.20,1.69
29800.00,33797.75,2243.56,42.41,1.02,86.27,21.68,81.07,13490.00,3859.89,0.26,7.53,1632.19,14587.80,36.85,1.65
29700.00,33263.91,2205.65,41.85,1.00,85.85,21.04,81.08,13490.00,3817.02,0.25,7.86,1628.13,14808.60,37.37,1.65
29500.00,32934.56,2225.19,43.05,1.00,91.87,20.81,80.65,13740.00,3780.71,0.25,8.08,1621.87,14702.80,37.42,1.61
29500.00,32454.10,2232.41,42.15,0.99,91.00,20.49,81.50,13990.00,3766.98,0.25,7.43,1627.92,14455.70,37.99,1.58
29250.00,32265.01,2225.97,42.43,0.98,87.90,19.47,83.78,13990.00,3733.25,0.26,7.39,1614.23,14497.80,37.78,1.60
29300.00,31985.05,2218.32,43.05,0.98,89.35,19.23,85.33,14090.00,3852.90,0.26,6.89,1614.66,14790.70,37.73,1.62
29350.00,32576.28,2226.26,43.36,0.99,88.62,19.63,83.89,14090.00,3901.79,0.26,6.44,1603.44,14747.00,38.06,1.64
29450.00,32862.79,2207.50,43.66,0.99,86.43,19.17,85.16,14090.00,3881.85,0.26,7.06,1600.40,14795.60,37.94,1.61
29500.00,32754.27,2207.01,44.03,0.99,88.39,19.24,85.50,14090.00,3808.26,0.26,7.17,1602.62,14569.90,37.82,1.59
29650.00,32204.31,2194.43,43.74,1.00,88.67,19.61,84.98,14090.00,3834.69,0.26,6.65,1598.29,14531.70,37.80,1.56
29700.00,32062.14,2182.09,43.96,1.01,88.26,19.59,85.06,14090.00,3825.97,0.26,6.68,1592.72,14440.70,38.01,1.54
29700.00,31738.44,2181.12,43.60,1.00,85.07,19.35,85.54,14090.00,3799.44,0.26,6.97,1585.12,14226.10,38.22,1.55
29700.00,31463.65,2173.39,43.07,0.99,84.88,19.24,85.60,14090.00,3657.10,0.26,6.94,1592.62,13840.50,38.11,1.55
29500.00,30291.18,2162.92,42.91,0.98,85.07,18.74,87.44,13790.00,3689.05,0.25,6.62,1577.75,13947.30,38.32,1.56
29550.00,30411.92,2142.39,42.98,0.98,85.94,18.52,88.38,13690.00,3703.11,0.26,6.50,1563.05,14089.20,38.07,1.56
29700.00,30439.04,2151.24,43.11,0.99,83.69,18.75,88.03,13990.00,3746.26,0.26,6.31,1567.37,13923.20,38.09,1.56
29750.00,30697.52,2131.67,43.25,0.98,85.70,18.70,88.46,13990.00,3638.65,0.26,6.40,1570.38,13607.30,38.30,1.57
29750.00,30059.58,2113.96,42.80,0.97,85.59,18.23,89.56,13990.00,3595.86,0.26,6.59,1586.36,13693.60,37.98,1.57
29950.00,29085.20,2113.47,41.99,0.97,91.14,19.62,85.08,13990.00,3647.51,0.26,6.59,1586.58,13798.30,37.56,1.58
30100.00,29419.09,2124.44,41.66,0.97,93.48,20.18,84.31,13990.00,3771.97,0.26,6.72,1586.51,14262.00,37.47,1.51
30300.00,30206.13,2145.59,42.45,0.99,88.08,20.69,83.11,13990.00,3753.25,0.26,6.76,1589.98,14319.50,37.46,1.50
30350.00,30078.36,2144.76,43.00,1.00,86.37,21.06,82.10,13990.00,3609.78,0.26,7.08,1607.84,13472.20,37.85,1.56
29750.00,28855.25,2147.10,42.22,0.98,81.02,19.02,87.08,13990.00,3633.48,0.26,6.98,1600.94,13608.30,37.88,1.58
29700.00,29123.03,2151.86,42.10,0.98,81.74,18.82,88.04,13990.00,3687.01,0.26,6.86,1622.74,13833.20,37.74,1.59
29650.00,29513.73,2182.59,41.06,0.97,81.90,18.91,87.95,13990.00,3651.94,0.26,6.76,1626.61,13541.80,37.98,1.59
29250.00,29198.92,2176.00,40.76,0.96,78.08,18.40,88.60,13990.00,3686.44,0.26,6.36,1646.02,13580.40,37.92,1.61
29250.00,29419.88,2200.90,40.55,0.96,76.47,18.33,88.27,13990.00,3682.72,0.26,5.97,1631.01,13797.00,37.53,1.61
29300.00,29536.84,2207.97,40.76,0.97,79.23,18.89,87.49,14190.00,3727.14,0.26,5.97,1640.50,14116.60,37.38,1.63
29450.00,29955.65,2234.43,42.05,0.98,83.54,19.64,85.02,14190.00,3782.36,0.26,5.85,1640.62,14236.60,37.15,1.63
29300.00,30204.52,2217.08,41.92,0.98,83.07,19.59,85.64,14190.00,3871.40,0.26,5.92,1632.61,14474.70,37.02,1.61
29200.00,30819.39,2230.23,42.14,1.00,84.25,19.28,86.39,14190.00,3875.23,0.26,6.21,1639.15,14674.50,36.96,1.69
29200.00,30888.53,2231.81,42.24,1.00,85.61,19.57,85.79,14390.00,3849.91,0.26,6.26,1660.14,14573.90,36.90,1.69
29150.00,30722.86,2223.81,42.04,1.00,85.21,19.55,85.50,14690.00,3880.95,0.25,6.35,1643.39,14722.00,36.94,1.66
29100.00,30866.61,2236.06,42.37,1.00,85.16,19.17,87.60,14990.00,3932.41,0.26,6.12,1669.58,14843.20,36.60,1.67
29400.00,31124.68,2259.68,42.24,1.00,88.91,19.62,86.41,15190.00,3940.73,0.26,6.06,1661.39,14820.80,36.66,1.48
29500.00,31141.02,2245.27,42.13,1.00,87.94,19.34,87.98,13990.00,4037.12,0.25,6.32,1646.64,15352.20,36.33,1.62
29550.00,32006.50,2271.90,42.41,1.01,88.09,19.82,86.93,13790.00,4083.67,0.25,6.27,1645.75,15190.80,36.34,1.62
29500.00,32159.49,2259.84,42.13,1.01,86.25,18.86,90.76,14090.00,4022.94,0.25,6.09,1626.62,14961.80,36.49,1.62
29500.00,31876.22,2245.25,41.98,1.00,82.80,18.64,92.10,14090.00,3959.94,0.25,6.50,1622.38,14689.50,36.42,1.62
29550.00,31481.95,2249.41,42.01,1.00,81.91,18.46,93.04,13940.00,3930.89,0.25,6.18,1622.86,14771.90,36.58,1.62
29600.00,31343.79,2234.52,42.14,0.99,86.84,18.15,94.09,13940.00,3994.66,0.26,5.87,1632.92,14931.40,36.64,1.62
29550.00,31848.50,2228.90,42.45,1.00,86.56,17.81,95.14,13940.00,4000.67,0.26,5.78,1631.17,15118.80,36.73,1.62
29750.00,31827.15,2238.89,42.48,0.99,92.31,18.42,95.17,13940.00,4041.25,0.26,5.44,1622.43,15178.20,36.47,1.62
29800.00,32163.84,2234.67,42.54,1.00,96.90,18.79,93.60,13940.00,4034.58,0.26,5.43,1646.18,15595.20,36.32,1.62
29700.00,32188.00,2223.20,42.51,1.00,92.96,18.88,92.57,14240.00,4198.74,0.26,5.32,1638.51,15392.10,36.19,1.62
29750.00,33293.43,2255.33,42.43,1.00,93.06,19.26,92.58,14240.00,4153.26,0.26,5.42,1632.97,15338.20,35.86,1.62
29750.00,33029.27,2245.50,42.62,1.00,95.35,19.13,91.44,14240.00,4126.55,0.26,5.66,1613.20,15341.80,36.10,1.62
29800.00,32899.01,2232.16,42.69,1.00,93.78,19.13,91.55,14340.00,4133.09,0.26,5.66,1623.72,15588.30,36.05,1.64
29700.00,33033.52,2206.94,42.54,1.00,90.55,18.99,91.45,14640.00,4195.08,0.26,5.41,1635.35,15763.90,36.12,1.62
29600.00,33586.59,2222.23,42.28,0.99,89.65,19.04,91.50,14790.00,4266.31,0.26,5.38,1638.74,15734.10,35.74,1.67
29700.00,33904.69,2233.88,42.52,1.00,90.39,19.57,91.87,14790.00,4273.13,0.26,5.28,1633.65,15846.80,35.66,1.65
29650.00,33981.86,2239.16,42.74,1.01,87.39,19.88,90.12,14790.00,4280.40,0.26,5.67,1629.44,15794.30,35.45,1.63
29700.00,34029.55,2232.75,42.82,1.02,87.10,20.14,89.03,14790.00,4290.46,0.26,5.62,1621.20,15804.40,35.42,1.68
29850.00,33924.35,2234.48,42.82,1.02,87.93,20.28,88.19,14790.00,4269.37,0.26,5.95,1624.75,15602.90,35.51,1.70
30000.00,33710.70,2226.16,42.88,1.02,91.94,20.80,87.83,14890.00,4225.02,0.27,5.82,1608.96,15552.70,35.30,1.68
29850.00,33451.51,2230.20,43.24,1.03,91.55,20.59,86.62,14890.00,4227.40,0.27,5.82,1602.81,15305.80,35.19,1.67
29900.00,32807.36,2210.98,43.07,1.03,90.69,20.67,88.23,14640.00,4133.11,0.26,5.98,1599.96,15273.20,35.36,1.68
30000.00,32877.36,2192.98,43.18,1.03,88.46,19.90,87.01,14640.00,4155.93,0.27,5.92,1590.52,15267.20,35.62,1.67
30200.00,32805.69,2194.60,43.99,1.02,90.95,20.06,86.42,14840.00,4154.85,0.26,6.01,1588.76,15162.70,35.74,1.67
30150.00,32514.21,2185.17,44.09,1.02,93.83,19.98,89.49,15390.00,4107.96,0.26,5.74,1557.11,15286.00,36.24,1.71
30250.00,32691.29,2180.75,44.24,1.02,93.75,20.36,88.24,15390.00,4104.21,0.27,5.66,1563.16,14793.50,36.22,1.74
29800.00,31865.05,2151.06,44.17,1.02,95.60,18.63,88.41,15240.00,3951.43,0.27,5.71,1553.70,14899.10,36.15,1.75
29850.00,31950.04,2160.21,44.20,1.03,96.33,18.44,87.25,14890.00,3953.22,0.27,5.39,1551.20,14790.80,36.73,1.77
29850.00,31950.93,2147.32,43.99,1.01,95.10,18.60,92.01,14640.00,3965.72,0.27,6.10,1538.40,14871.10,36.69,1.76
29800.00,32167.92,2143.15,44.09,1.02,96.51,18.86,93.38,13990.00,3998.43,0.27,6.03,1542.59,14778.50,36.68,1.74
29450.00,31826.49,2125.34,43.92,1.02,99.91,18.68,93.04,13890.00,3955.47,0.27,6.14,1540.42,14766.60,36.78,1.72
29600.00,31829.99,2133.94,43.92,1.02,103.60,18.77,91.28,13890.00,3935.32,0.27,6.15,1539.13,14403.20,36.69,1.74
29650.00,31165.91,2131.20,43.83,1.02,102.00,18.70,90.81,13890.00,3860.73,0.27,5.97,1538.76,14449.70,36.61,1.75
29600.00,31475.98,2132.84,43.51,1.02,97.27,18.71,91.09,13890.00,3883.79,0.26,6.09,1543.40,14171.20,36.65,1.76
29650.00,30775.37,2130.74,43.25,1.01,96.39,18.41,91.20,13640.00,3818.00,0.27,6.06,1553.83,14340.30,36.65,1.74
29650.00,30451.80,2137.27,43.05,1.01,96.57,19.21,91.24,13490.00,3763.99,0.26,6.08,1556.01,14502.40,36.58,1.69
29750.00,31113.31,2153.71,43.10,1.00,103.46,19.11,92.75,13990.00,3851.95,0.26,5.94,1545.33,14642.30,36.21,1.67
29700.00,31277.98,2153.28,43.15,1.01,104.79,19.31,90.50,13990.00,3880.94,0.26,5.88,1539.65,14465.30,36.25,1.67
29850.00,31190.65,2139.58,43.22,1.00,98.22,19.21,90.73,13990.00,3858.85,0.26,6.03,1575.03,14499.50,35.86,1.70
30150.00,30957.30,2132.35,42.98,1.02,100.36,19.22,90.10,13990.00,3831.98,0.26,6.08,1571.19,14487.60,36.21,1.69
30200.00,30737.77,2164.11,43.00,1.02,106.01,20.27,90.73,13990.00,3781.00,0.27,6.18,1587.82,14599.60,35.94,1.70
30300.00,30790.00,2187.70,42.72,1.03,109.70,20.73,91.97,13990.00,3785.99,0.27,6.42,1588.03,14667.30,35.59,1.69
30150.00,31067.41,2188.17,42.86,1.04,111.86,20.80,91.03,13890.00,3825.09,0.26,6.51,1580.68,14835.30,35.31,1.68
30400.00,31549.05,2178.03,43.40,1.05,110.18,21.17,89.14,13590.00,3913.00,0.26,6.47,1577.89,14811.50,35.20,1.65
30650.00,31533.60,2173.42,43.50,1.04,107.22,21.25,87.66,13440.00,3920.76,0.26,6.76,1567.14,14402.10,35.18,1.65
30650.00,30846.94,2159.36,43.51,1.05,103.99,20.96,87.33,13440.00,3821.75,0.26,7.03,1564.21,14352.80,35.37,1.70
30650.00,30570.33,2156.44,43.43,1.06,104.42,21.41,86.14,13440.00,3774.71,0.26,7.13,1571.35,14414.30,35.50,1.71
30600.00,30352.57,2163.81,43.37,1.06,109.54,21.69,86.55,13440.00,3733.89,0.26,7.14,1568.63,14097.00,35.50,1.72
30700.00,30074.69,2165.93,43.32,1.05,110.58,21.59,86.84,13440.00,3715.31,0.26,6.80,1553.07,14142.20,35.39,1.66
30600.00,29912.70,2140.64,43.27,1.06,117.08,21.95,85.84,13790.00,3665.90,0.26,7.32,1604.73,14595.20,35.33,1.68
30200.00,30305.74,2211.74,42.37,1.05,115.98,21.68,84.70,13790.00,3728.18,0.26,7.45,1605.54,14444.60,35.34,1.73
30100.00,30570.50,2208.75,42.02,1.05,119.07,21.06,85.13,14340.00,3764.05,0.26,7.31,1597.17,14527.90,35.03,1.72
30150.00,30592.34,2198.54,42.34,1.05,121.09,21.08,84.65,14640.00,3763.52,0.26,7.52,1611.84,15096.70,34.81,1.74
30550.00,31144.91,2216.10,42.81,1.04,120.19,21.93,84.45,14990.00,3838.15,0.26,7.51,1637.36,15472.50,35.02,1.73
30150.00,32053.52,2249.73,43.17,1.04,121.46,21.69,85.85,15240.00,3974.39,0.26,7.65,1637.53,15843.80,34.90,1.74
30150.00,32828.62,2250.07,43.31,1.04,122.43,22.06,86.18,15390.00,4101.65,0.26,7.49,1644.22,15848.50,34.75,1.72
29950.00,32783.03,2258.14,43.07,1.05,119.10,22.08,85.68,15390.00,4096.47,0.26,7.84,1650.41,15797.20,34.56,1.76
30100.00,33032.04,2269.58,42.87,1.06,120.82,21.92,85.28,15590.00,4134.72,0.26,7.73,1662.32,15827.00,34.52,1.71
29800.00,33156.31,2278.22,43.26,1.07,115.40,21.56,84.01,15590.00,4149.78,0.26,8.13,1654.27,15942.60,34.38,1.76
29850.00,33160.59,2266.16,43.14,1.07,114.96,21.98,83.49,15290.00,4151.09,0.26,8.34,1643.18,15664.00,34.34,1.76
29850.00,32735.09,2253.20,43.11,1.07,114.20,22.02,84.44,15290.00,4077.43,0.26,8.72,1630.53,15412.20,34.33,1.79
29950.00,32248.17,2230.85,43.09,1.07,110.69,21.99,85.21,15490.00,3984.60,0.27,8.57,1632.12,15290.40,34.08,1.78
30050.00,31816.31,2233.90,42.72,1.08,110.39,22.12,84.49,15490.00,3929.59,0.27,9.08,1636.12,15343.00,34.24,1.75
29900.00,31717.61,2241.67,42.96,1.07,110.41,21.81,84.16,16090.00,3942.94,0.27,8.90,1627.71,15081.00,34.28,1.75
30000.00,31395.89,2229.51,42.95,1.07,110.56,21.77,84.33,16090.00,3919.42,0.27,8.47,1618.92,15035.90,34.10,1.72
29900.00,31426.94,2217.63,42.94,1.07,111.45,21.93,84.39,15565.00,3927.76,0.27,8.47,1595.43,15044.50,34.15,1.72
29650.00,31262.62,2191.00,42.76,1.07,109.09,21.42,85.18,15990.00,3899.00,0.27,8.45,1617.70,15541.90,34.42,1.68
29600.00,32468.67,2211.92,43.14,1.06,113.66,21.63,84.68,17290.00,4051.98,0.27,8.60,1595.60,15259.80,34.46,1.76
29850.00,32427.00,2182.47,42.76,1.06,113.87,21.62,84.08,18190.00,4052.00,0.27,8.25,1592.47,14931.10,34.64,1.80
30000.00,31963.86,2171.44,42.39,1.05,106.65,20.69,85.03,18190.00,3963.90,0.27,7.89,1599.98,15057.90,34.52,1.83
30400.00,31699.04,2179.06,42.49,1.05,105.63,21.57,83.88,18190.00,4035.18,0.27,7.72,1663.25,16119.60,34.72,1.81
30350.00,32504.09,2168.44,42.64,1.04,102.65,21.79,84.57,18190.00,4255.50,0.27,7.79,1667.81,15729.50,34.75,1.81
30500.00,32685.17,2197.24,42.36,1.04,110.43,22.33,87.56,18190.00,4181.18,0.27,6.97,1663.14,16032.70,34.58,1.79
30550.00,33854.17,2252.82,42.98,1.06,107.58,23.00,84.99,18390.00,4253.75,0.27,7.80,1667.45,15741.80,34.04,1.83
30800.00,33787.01,2249.76,42.94,1.06,105.17,23.15,82.30,18640.00,4222.58,0.26,9.62,1681.74,15694.20,34.37,1.69
30600.00,33425.96,2239.23,43.13,1.05,102.11,23.29,82.74,18740.00,4186.52,0.26,9.60,1677.55,16054.80,34.46,1.76
30850.00,33450.92,2241.57,43.13,1.05,101.76,23.51,81.77,18740.00,4278.14,0.26,9.23,1686.26,16056.90,34.34,1.78
30650.00,33907.49,2257.89,43.50,1.06,98.64,23.63,80.83,18890.00,4255.34,0.27,8.85,1686.31,16499.30,34.31,1.91
30950.00,33731.65,2253.11,43.71,1.06,101.38,24.15,80.77,18990.00,4385.83,0.27,8.86,1678.50,16761.30,34.14,1.79
31200.00,34727.38,2269.23,44.19,1.07,104.07,24.66,80.20,18990.00,4489.17,0.27,9.01,1675.26,16658.90,33.96,1.78
31200.00,35258.80,2274.97,44.13,1.08,102.50,25.20,80.13,19490.00,4472.26,0.26,9.08,1669.09,16466.20,33.91,1.78
31100.00,34962.67,2264.67,43.94,1.08,103.05,25.18,79.22,19490.00,4390.63,0.26,9.72,1683.45,16511.50,33.78,1.68
31500.00,34394.62,2270.11,43.87,1.09,107.75,25.86,77.75,19490.00,4385.63,0.26,10.47,1684.66,16690.00,33.80,1.66
31500.00,34411.49,2259.39,43.91,1.08,107.03,25.64,77.72,19390.00,4462.64,0.26,10.39,1704.64,16631.50,33.69,1.61
30750.00,34630.27,2282.19,43.83,1.08,98.40,24.80,76.53,18990.00,4494.15,0.27,10.90,1693.67,16830.90,33.63,1.55
30550.00,34569.24,2289.36,43.80,1.08,97.17,24.62,76.79,18790.00,4547.97,0.27,11.14,1698.80,16787.80,33.59,1.51
30450.00,34439.24,2306.19,43.90,1.09,97.16,24.46,78.48,18490.00,4540.32,0.27,10.96,1694.84,16670.90,33.49,1.51
30500.00,34876.33,2325.04,43.88,1.09,103.66,24.56,78.44,18590.00,4599.02,0.27,10.26,1688.52,16932.80,33.46,1.43
30350.00,34799.98,2326.10,43.95,1.10,98.95,24.63,78.19,18590.00,4624.20,0.27,10.32,1678.13,17014.80,33.29,1.39
30500.00,34740.89,2310.22,43.74,1.11,101.23,24.81,78.09,18790.00,4602.86,0.27,10.14,1683.67,16798.70,33.35,1.39
30300.00,35201.52,2318.73,43.78,1.12,107.45,24.87,77.68,18790.00,4541.09,0.27,9.89,1677.52,16792.80,33.48,1.38
30400.00,35273.63,2314.09,43.85,1.11,105.24,24.77,77.48,18990.00,4522.91,0.27,10.16,1684.03,16701.80,33.78,1.36
30700.00,35114.35,2303.56,44.21,1.10,103.47,24.85,77.13,18990.00,4469.98,0.27,9.92,1672.99,16558.50,33.57,1.31
30950.00,34833.03,2292.34,44.31,1.10,112.92,25.53,76.89,18690.00,4493.10,0.27,10.40,1683.69,16735.50,33.51,1.30
30950.00,34702.39,2299.50,44.23,1.10,111.75,25.54,76.59,18490.00,4469.10,0.27,10.50,1684.12,16606.70,33.61,1.32
30850.00,34406.81,2289.22,44.40,1.10,114.47,25.11,77.33,18490.00,4462.40,0.28,10.65,1679.27,16612.60,33.51,1.27
30350.00,34748.84,2305.96,44.43,1.10,108.85,24.78,77.56,18990.00,4407.34,0.28,10.30,1655.01,16483.60,33.54,1.24
30700.00,34583.24,2292.97,44.19,1.10,112.90,25.22,76.73,19290.00,4345.11,0.28,10.29,1656.78,16261.50,33.28,1.26
30400.00,34669.85,2310.09,43.92,1.11,105.13,24.96,77.03,21990.00,4288.14,0.28,10.29,1656.36,15895.70,33.21,1.24
30450.00,34466.72,2314.88,43.67,1.11,103.62,25.38,76.56,19740.00,4188.82,0.28,10.17,1642.27,15694.40,33.40,1.23
30350.00,33995.39,2308.26,43.88,1.10,95.34,25.09,76.65,19490.00,4202.75,0.28,10.20,1652.99,15753.70,33.54,1.21
30300.00,33653.93,2278.52,43.74,1.10,95.23,24.89,76.94,19990.00,4279.50,0.28,10.03,1622.03,15929.60,33.45,1.21
30750.00,32989.27,2277.76,43.51,1.09,102.28,25.04,77.86,19990.00,4252.55,0.28,9.90,1701.26,15977.50,33.30,1.22
31100.00,33000.37,2275.11,43.45,1.09,109.42,25.90,77.18,19190.00,4202.66,0.28,10.90,1694.64,15708.20,33.14,1.21
31200.00,33279.72,2256.55,43.36,1.10,105.99,25.91,77.08,18540.00,4401.31,0.28,10.53,1678.05,16380.90,33.04,1.21
30800.00,33106.77,2268.86,43.52,1.11,110.41,25.76,77.59,18390.00,4322.56,0.28,10.58,1676.12,16069.20,33.00,1.22
30850.00,32885.17,2222.82,43.26,1.09,120.67,25.68,77.77,18190.00,4354.17,0.29,11.46,1683.92,16428.00,32.53,1.22
29600.00,33972.87,2335.52,43.60,1.11,111.33,25.29,76.40,18090.00,4298.38,0.28,10.39,1694.07,15996.00,32.71,1.24
29800.00,33379.51,2318.68,43.58,1.11,107.12,25.39,76.56,18190.00,4155.77,0.29,10.26,1681.24,16019.60,32.71,1.25
29300.00,33813.48,2318.43,43.86,1.12,96.09,24.46,78.12,18340.00,4324.93,0.28,9.63,1709.03,16215.60,32.63,1.25
29450.00,33870.62,2294.77,43.52,1.12,94.99,24.73,78.79,18340.00,4332.74,0.28,9.27,1709.50,16392.30,32.27,1.29
29400.00,33277.22,2296.16,43.67,1.13,93.32,24.20,77.85,17990.00,4384.57,0.28,10.00,1688.67,16492.00,32.42,1.23
29150.00,32830.33,2305.23,43.71,1.13,92.52,24.55,78.64,17090.00,4456.06,0.28,9.48,1692.89,16770.40,32.27,1.25
